,text
835,HS2: A Catastrophic White Elephant That��s Trampling All Over Us (And You) https://t.co/C5fporDyO8 #HS2 #Kenilworth #Midlands
840,Protesters gather @#StantonGate to show their dismay to the #HS2 route and the loss of their homes @ITVCentral https://t.co/CmwkKD5w84
841,The protesters were out in force against HS2 today. #HS2\n\nhttps://t.co/JrnHvXwVkp
842,When the StopHs2 campaign's 'out in force' in Trowell! #HS2 https://t.co/S9gO7igG4c
844,Campaigners in six-mile walk to protest against #HS2 https://t.co/c0DKLqO6vU
847,This is Crossrail; just imagine how the #hs2 budget might balloon https://t.co/kx7HvBYzIP
848,Just a small part of the Chiltern��s ANOB that will be destroyed by he unnecessary and unaffordable #HS2 https://t.co/X4YSQILN2t
850,Concerns for wildlife as #HS2 workers cut down trees and hedges near #Kenilworth\nhttps://t.co/kJcKiaNuK2
851,We would welcome @Andrew_Adonis the father of #HS2 hearing how Hemsworth communities feel ignored over #HS2 https://t.co/gglGS8rLb1
856,More #hs2 lies. https://t.co/Nfw9cTYKsR
857,https://t.co/nj3xKj2QlT why would you choose to destroy ancient woodland when there's an alternative?? #hs2
858,A terrible decision for #ancientwoodland and the people of Staffordshire. #HS2 https://t.co/sXVbet2xtg
859,Disgracefule behaviour by #HS2Ltd #HS2 https://t.co/QOyuZz9R7E
861,"quite! &amp; we do NOT need #HS2 , it's a waste of money &amp; a desecration of #nature #AncientWoodland help stop this https://t.co/7wfgcX2ba1"
862,Couldn��t have said it better myself ???? #HS2 #StopHS2 #environmentalvandalism https://t.co/0oCKau8MiS
863,"Anyone with any sense would say #HS2, but of course Hammond used to run that cash bonfire! https://t.co/HxywyWvibk"
868,Taxpayers face a huge extra bill for the off-balance-sheet costs of #HS2. Another possible example here: https://t.co/eOA8SUDKcv
873,Less #HS2 bull shit https://t.co/XYo5kf5tak
874,"And just who has the ?9m been secured from? Local taxpayers and business, that's who. Not #HS2 https://t.co/Av2GVdpDbI"
879,Not like #HS2  to get confused with addresses and areas. Only 500 miles difference lol\nTotal embarrassment https://t.co/SY5em4UDoc
883,"You don't bash a man with a brain tumor over the head Jim, because it couldn't make him any worse #HS2 https://t.co/YBklHXFPOS"
884,If they ask a question about #hs2 lidlington probably wont turn up https://t.co/fJoIameTft
886,Not at all surprised. From the entirely unelected Lord Adonis who has brought us #HS2 #stophs2 https://t.co/Cg20HXkNgV
888,The latest fer Fawkes Sake OCCUPY!  C! https://t.co/Bh73Fopefu #hs2 #uk
889,#bbqt  #HS2 bulldozing homes for a railroad.... '#HousingCrisis
892,Too little too late for Chilterns AONB soon to be wrecked by the #HS2 white elephant https://t.co/Xd7Xhh8WBH
895,Instead of 'meet the #HS2 contractors' it probably will be 'meet the administrators' #Carillion https://t.co/b3JhQeBBye
896,Digital Railway - so no need for #HS2 Clearly https://t.co/SzCRodFPzJ https://t.co/0M7HAE7Uav
902,Another\n\n#repetitive\n#harassment\n#notification\n\nfrom the online #bully #earrings.\n\n#HS2 sucks.
903,"#HS2 could hurt south Wales, claims minister \n #SouthWales https://t.co/rlQTKijG2V"
904,"#HS2 could hurt south Wales, claims minister \n #SouthWales https://t.co/iBzfsyj3VQ"
907,More #shite from #bully #bigland in #notifications\n\n#HS2 sucks
908,Wot no #Carillion? #HS2 https://t.co/16wtVymVAB
912,Wonder why they want the #NorthernPowerhouse so much.....2033 before #hs2 gets there.....that��s a lot of pay days! https://t.co/gPJbrwZGAk
915,The latest fer Fawkes Sake OCCUPY!  C! https://t.co/eoUAkSVPXI #netneutrality #hs2
916,They'll be trucked in. #hs2 #delusions https://t.co/6TU51Lght9
917,Chris Grayling is Wallace in The Wrong Figures #HS2 #FailingGrayling #TheWrongFigures #Eastcoastmainline https://t.co/iM4w48ZBCM
921,After all the ballyhoo Sheffield shafted by #HS2 - but that's the nature of the creature. https://t.co/mRY0dMcUhN
922,Higher costs for #HS2 Contractors offloading risk post-Carillion �C Speedy boss https://t.co/i3HrS8b7nb
930,this hyunju girl is so scary tbh she laughs all the time but i kinda feel a scary vibe from that laugh.... creepy.... #hs2
932,HS2: A Catastrophic White Elephant That��s Trampling All Over Us (And You) https://t.co/C5fporDyO8 #HS2 #Kenilworth #Midlands
933,#hs2 housebuilding. More #misery #destruction &amp; #debt https://t.co/AJf6B1K9rh
934,Not us. Or many we know. #hs2 = #misery #hs2 = #destruction #hs2 = #debt #hs2=#misery#destruction#debt https://t.co/WpXNDRLmI7
935,Just met the #HS2 Construction Commissioner. The only independent arbiter of complaints for the whole line. Apparently a part time role?!
936,We are #HS2 ltd.  We are smoke and mirrors.\nhttps://t.co/ajllBWAfjX via @CityAM
938,Exactly - you need fast internet - a fa better investment than #HS2 https://t.co/jqOIsgex0z
939,"Well Jim, the High Street is suffering because of the Inter-web =#HS2 and of late Rail usage is dropping https://t.co/mQZX1B9IWR"
940,Tom Richmond: New questions for Chris Grayling on Carillion HS2 connection to add to his woes #HS2 https://t.co/EQ0qZk7Qn4
941,"#HS2, #NoisePollution and #LightPollution around #Harefield. https://t.co/9fIlAirn8R"
942,HS2 Phase One: removal of qualifying authority status #HS2 https://t.co/ieoGPuDBpS
943,#HS2 is the number one financial drain - ?2.6bn spent and they're still only doing groundworks on phase 1 https://t.co/B0Xh9pVypo
945,Dont wory ?100bn on #HS2 will sort things out.?? https://t.co/KNMoSo3jFT
946,The historic #Chesterfield Hotel could be demolished as part of plans for #HS2 -  https://t.co/p8PfkZmFJD
948,We have acres of undesignated #ancientwoodland in Crofton &amp; Along route due for destruction by #HS2  @WoodlandTrust https://t.co/IvhzepOTxv
949,Listen #maybot cancel #hs2 bollocks and spend the bloody ?50billion  on #NHS #SocialCare #cancerresearch
950,Cancel #HS2 #bbcqt https://t.co/QU1ieGLLhl
954,#HS2 will use flawed figures https://t.co/Ppg4wKUNUX
958,Come clean on #HS2 Costs Grayling told https://t.co/beBDtV4y1u
959,Because it's other people's money #HS2 doesn��t actually seem expensive to me' - music mogul Pete Waterman https://t.co/tZZsbyfKsD via @
960,Grayling lies about rail infrastructure cancellations when actually DFt ran out of money. Major cause of that #HS2 https://t.co/0GAHMaaJoT
962,You might live a solipsistic existence #HS2 Jim - but don't expect anyone to agree with you https://t.co/SAZqNMMkBN https://t.co/2Ke4gJzrIS
972,This #HS2 derailment cannot come soon enough! https://t.co/PVMlinnAV8
973,We can��t keep chopping down trees without harming ourselves | Emma Mitchell https://t.co/KtGaKNN3FP #HS2 how many will they chop down?
977,#HS2 is to the environment and sustainability what King Herod was to child care https://t.co/sULsjgr8fY
979,?3.6Billion already spent by #HS2 and not a sod turned https://t.co/ZrnWEQPHyM
982,"And #hs2, which ploughs straight through the Chilterns AONB and countless SSIs, will only make the problem worse https://t.co/YAnS4zHCQw"
983,#hs2 housing plans. It's not the noise that gets you- it's the vibration. https://t.co/AJf6B1K9rh
984,#hs2 reality. #greed #vestedinterests https://t.co/7uWd7PniSd
985,Anybody from an #HS2 community want to fill @DanJarvisMP on what damage  @HS2ltd is doing to South &amp; West Yorks https://t.co/1aIpyWMLo6
988,Transport secretary quizzed over EY's involvement in Carillion's collapse https://t.co/R6dolH9Zyr via @telebusiness #HS2
989,"#HS2 typifies cynical attitude to environment Humans account for little next to plants, worms, bugs https://t.co/mc7C3Lkb4h via @MailOnline"
991,Does #HS2 give the UK anything it doesn't already have? \n\nNo. \n\nWaste of money. Trident isn't. \n\n#wrightstuff
992,MPs raise EY��s ��apparent conflict of interest�� over #HS2 and Carillion https://t.co/pEf9SYtPSX via @financialtimes
993,I might not even bother opening this. Nuff said. #HS2 #absolutebollocks https://t.co/74f8Zo6dTu
994,Sheffield #HS2 backwater under previously rejected plans https://t.co/55NxH4W9CE
998,Carillion on ?3.6bn of transport contracts before collapse #HS2 https://t.co/Xf8DF8wTKI
999,Don't forget #greed #noseinthetrough #exploitation #misery #destruction #debt #hs2 https://t.co/uhjkNsAjN4
1001,MPs flag up potential EY ��conflict of interest�� in Carillion inquiry #HS2 https://t.co/85LMIh0xK4 via @accountancylive
1004,All this talk about starting #HS2 to refuel the economy but #HS1 to refuel east Kent hasn��t been done #Slow Ashford-Margate is a #fail
1006,Makes more sense than #HS2.\n#outdated #overbudget and no substitute for decent local transport network.\nhttps://t.co/QNlOG08GwJ
1014,"Two total mis-directions from #HS2 - ""On time"" ""On Budget"" https://t.co/1Wy91jMCYb"
1015,Meet the boss who has saved his clients a total of 1.5 billion road miles #HS2 https://t.co/Fo68YEdaFs
1017,Meanwhile your boss is out with the begging bowl because the money has run out #HS2 https://t.co/1rIuyykBSv
1021,If you care about #AncientWoodland please sigh this petition re extending a #HS2 tunnel https://t.co/4QWpJ5xCmL
1022,#hs2 benefits. Faster drugs &amp; more gangs outside London. https://t.co/3FypFG1FB9
1024,Send us all the money you have earned this year. We demand one hundred billion pounds #HS2 https://t.co/qsAY5hwaUR
1026,No to #HS2. Will ruin the countryside #theoneshow
1028,At best a red flag of cost overruns. At worst the first warning that #HS2 isn��t going to make it to #Leeds https://t.co/5eZ7A6MefP
1029,and over 100 billion being spent on a completely unnecessary &amp; environmentally damaging #HS2 ....is it me?! https://t.co/afTNdBUOZK
1030,Meanwhile poor councils in England are getting steamrollered with #HS2 https://t.co/mV3uZMD82P
1034,NFU brokers 'key wins' for landowners affected by HS2 https://t.co/G8OgyMgvxn #HS2 #farmers #Midlands
1037,Spot on. Seems all investors will not put their own ncash into #HS2 they know it isa bottomless pit with no return. https://t.co/iN4uq9jgpW
1039,#crazy\n#hs2 sucks https://t.co/C7Y4zmqv2s
1040,#ConflictOfInterest\n#corruption\n#fraud\n\n#hs2 sucks https://t.co/qtz6ZyOkfA
1043,Network Rail: Stop Network Rail Chopping Down Millions of Trees! - Sign the Petition! #HS2 https://t.co/yYkJ0xfr5p via @UKChange
1045,Is #HS2 money wisely spent? Ofsted says one in five Birmingham schools is failing pupils https://t.co/Pmf2v0UQJD
1046,#HS2 is a scam.. https://t.co/ra1i1DLmab
1047,https://t.co/FCRBHwoCAq #HS2 #rail closures for a decade. Another bad idea supported by the big parties
1048,Haven't they #cancelled the waste of time and money that is #HS2 yet ?? https://t.co/1Z4cKev4rE
1053,"How much has #HS2 spent on P1 Compensation Lord Berkeley on Department for Transport, at TheyWorkForYou https://t.co/Zo5NmXA05g"
1057,Do you think they would have still run #Hs2 straight through it? https://t.co/MBNmOE6uOO
1059,#HS2 -  A problem in search of a solution :( https://t.co/bZmdTeuPAi
1062,Since according to #HS2 people don't work on trains you can rule that one out. Maybe just foot massagers? https://t.co/ntewspq993
1064,#HS2 is fraud in plain sight of the Nation but Parliament is blind.
1065,"When you have a mental map of the #potholes to avoid on your commute, you know we cannot afford #HS2"
1068,"But we can afford #Trident #HS2 #wars; give DUP billions, etc etc. #priorities #NHS #gbdoc #diabetes https://t.co/VztyjVbKgT"
1069,"Carillion's board presided over a ""rotten corporate culture"" https://t.co/Ls7V6SxZgc #HS2"
1070,#HS2 Carillion��s demise spurs call for action against 'Cosy' Big Four https://t.co/CMInivTCjL via @financialtimes
1071,#HS2 Is this the system that we want our money spent on? https://t.co/G0yuv4mvw1
1074,More lies from Grayling - that��s why you MUST act as an opposition and challenge Govt lies over #HS2 @AndyMcDonaldMP https://t.co/htISWA2x4N
1075,And #KPMG falsely claimed #HS2 ?15bn benefit to UK https://t.co/kBSb8y4bv0
1076,Only Faith Healers should apply - min 3 years experience in altering the laws of physics #HS2 https://t.co/Gan9TnNkOa
1077,They have even abandoned the idea that 'High Speed' is a principle argument for #HS2 https://t.co/QejtZ8SCOl
1078,YP Letters: Stress of HS2 route threat to our home #HS2 https://t.co/2XPBhzp01x
1079,"So, #EastCoast is hard to make profitable. The big question should surely be, what about that white elephant #HS2"
1085,Well TRAINS never come in on time. #HS2 running late https://t.co/kFkZaGTYjw
1088,MPs flag up potential EY ��conflict of interest�� in Carillion inquiry https://t.co/54aSc2a4Ry #hs2
1089,#FailingGrayling @timfarron (#HS2 is bleeding the rail network) https://t.co/qafylx8ztC
1096,MPs grill Transport Secretary on Carillion and EY ��conflict of interest�� over #HS2 finances https://t.co/bTEO3ZRnxS
1097,Work started last week - and has caused a flap #HS2 https://t.co/35d72LtHae
1099,#HS2 is all about business too - not the common folk and commuters https://t.co/LrlRRgTWft
1103,"Hear,hear @JayMitchinson -we��ve been calling for this since October #FailingGrayling #HS2 https://t.co/WZZ47HC9i3"
1104,Yes it��s the job of opposition : now look at #FailingGrayling &amp; #HS2 https://t.co/nHf4tLkaF9
1106,Grayling continues to undermine the case for #HS2  https://t.co/PtYxNQsROj #FailingGrayling #StopHS2 https://t.co/lriuqeCmWJ
1107,Tell him to prioritise Trans-Pennine over #HS2 &amp; come clean on Yorkshire Route false claims @MayorofGM https://t.co/GSzzqtkhNv
1108,Grayling continues to undermine the case for HS2 #HS2 https://t.co/0GykKZAcOG
1109,How many taxpayer bail-outs will #HS2 need?
1111,#HS2: When the environment gets regularly thrown out the window.  https://t.co/Kssw34J728 via @WoodlandTrust https://t.co/3V6ZrY5OYx
1115,HS2: When the environment gets regularly thrown out the window. #HS2 https://t.co/zUE858dWic
1119,He also cost #hs2 some ?650 Million by detouring the track to protect the peace &amp; quiet of his chums. https://t.co/yQYfI7ePQ7
1120,"Sorry to hear you are stepping down, you are the Best PM we never had @CarolineLucas - keep fighting  #HS2 https://t.co/yJ45m6934A"
1121,YP Letters: HS2 will only drain the regions' talent #HS2 https://t.co/uk2tBMTxcS
1122,Campaigners lose battle to have #HS2 railhead proposed for #Stone moved https://t.co/jMcHbgLWDO\n\n#StoneRailheaCrisiGroup (#SRCG) #Madeley
1125,Help us stand up to #hs2 https://t.co/puGGcFYArh
1128,"It's not me, it's everybody else. #hs2 #FailingGrayling https://t.co/Y1FXPJiil2"
