,text
2233,"Something implied here, I know #HS2 \n#HS2Year https://t.co/WE2Zj8J1Mh"
2234,Lords call for HS2 rethink to secure northern upgrades\nhttps://t.co/B8lBAJXIAp\n#HS2 #Rail #NorthEast #HouseOfLords #Investment #NorthSouthDivide https://t.co/FdJCBIwuPF
2235,what do you say if on this important date you answer some questions like when you take out #HS2 ? https://t.co/BkeEuqjNbR
2236,#HS2 confirmed
2238,make #HS2 happen now https://t.co/NWzbIAQDF4
2239,#HS2 Can we have the trees back at Euston please? No? That's a win then. https://t.co/Sk79J4WrlS
2240,Year Two #HS2 🌸 .. pls https://t.co/PBlfU7gebY
2241,Happy #HS2 YEAR
2242,"A fascinating, intelligent and coherent view on #HS2 from @NEF it deserves attention. https://t.co/34lUvDb5Vd"
2243,The scientific expert interviewed on today’s #Countryfile about #HS2 is my sister! @BBCCountryfile @CheshireWT
2244,Wow @henrimurison @NP_Partnership retweet and like figures you could only dream of....#hs2 https://t.co/QaEHCHreKt
2245,"#hs2\n\nWhat could possibly go wrong?\n\nCoast to hand Chinese the keys to West Coast, Britain's most profitable train franchise https://t.co/WM84sNjao0"
2246,Remember all those stories about it being impossible to improve existing railway routes &amp; claiming #HS2 is the only game in town. Article on XC in May @Modern_Railways \nNote higher maximum speeds don't achieve much time saving. Note that 46mph ave speed Sheffield to Doncaster. https://t.co/MgbjZzhSCn
2249,"Support HS2? Does it effect you? Tired of the overspend, delays or red tape? Join our forum and discuss all... #HS2 https://t.co/da7qIp55eJ"
2252,#HS2 doubting question marks continue. Lords Economic Affairs Committee Statements from the report - Rethinking High Speed Two May 2019 .  https://t.co/91go4scvOQ
2254,#HS2 it's about London https://t.co/ZglJBv46CJ
2259,Human Jam: the hair-raising stories from HS2's exhumation of Euston's dead #HS2 https://t.co/LmnetBF7BY
2260,"At work + emails are arriving from neighbours in Wells House Rd, on top of what will be #oldoakcommon + #hs2. Seriously worried about the mental strain placed on them. They're asking for help. They're being failed. @HS2ltd @RupaHuq @oldoakparkroyal @Hitesh_T  @hammersmithandy"
2261,Seen this? https://t.co/3f1PSiLPZy #HS2
2264,Lords: #HS2 needs new costs and benefits assessment | International Railway Journal https://t.co/c1Bx0WPd3o
2268,#hs2\n\nWonder why I’m still waiting for a reply! https://t.co/NeqIwFN884
2269,"Yes, @NetsNot I see your response. You’ve blocked me. Now there’s a surprise #hs2 https://t.co/P2gsKPAWbP"
2271,"Some countries far, far, better at infrastructure as you say - but then they are highly motivated by the 'significant benefits' that are certain to accrue - #HS2 https://t.co/duY8hENN8R https://t.co/gWpj0gS0GA"
2272,Let's hope we hear about more than Brexit in the Tory party leadership contest. #hs2 https://t.co/ohYOnOH40c
2273,Artists impression of the completed #HS2 https://t.co/o6YiZzclnl
2276,Forget #hs2!\nMirror Online: Forget HS2 and boost the economy in the north with new railway links.\nhttps://t.co/zaydjSHxbd
2278,Review #HS2 high speed rail plans! View from #ToryLeadership candidate @DominicRaab on #marr https://t.co/Sl8izXsvgC
2280,#hs2\n\nAre we being conditioned for major changes? https://t.co/HB3UIK2qDo
2282,But hedging your bets re #HS2 @DominicRaab https://t.co/0a49lnmkLh
2284,Notice of diversion route on Kenilworth Road for #HS2 vegetation clearances in the area between May 28 and June 15 https://t.co/FiuTNtyphE
2285,My tweets are read in China https://t.co/LzsmeG6q3Y Build #HS2.
2287,Dear @toryleadership_ contenders.....now that #TheresaMay #MayResigns and #ToryLeadership starts......watch this video and tell me #hs2 is a vote winner?  https://t.co/lv5op0XaTu
2289,A report says that if #HS2 stops at Birmingham the money could be used for other more important projects #transport https://t.co/hJHgaSOsGZ
2294,"Lovely view of the new A14 from the train, yet they whinge about #hs2! #facepalm Oh, and it's an E-W link too. https://t.co/ulGMlOcPwJ"
2296,Another poll.  Same result.  #HS2 is about as popular as a seminar with Paul Biglad. https://t.co/bZOyNbyhbQ
2297,Should be the whole #HS2 programme not just the Liverpool link\n\nhttps://t.co/8FOkRs3zJI
2298,��🤣🤣🤣🤣🤣 #HS2 \nThis 👇 https://t.co/ethv5imUtG
2299,A request to our national politicians - don’t use #HS2 as a political football and don’t ignore or underestimate the crucial catalytic impact it is already having on the great city of #Birmingham and the wider West Midlands. My blog: https://t.co/peUcrSwwWf https://t.co/nUXqwMUO1B
2302,Extinction Rebellion sets sights on #HS2 project https://t.co/VLbsbSa7K5 #campaign #WestLondon #nature #environment https://t.co/4EsnNS2jAB
2304,#HS2 will future proof UK economy for generations to come: https://t.co/AMavOYvoxe https://t.co/9SBmuNGmGB
2307,Give us the cold hard PAX numbers London Brum #HS2 Paul https://t.co/0rMHxfbCeP
2308,New images of alternative HS2 station site plans revealed https://t.co/SbO9kRQQhB #HS2 #Birmingham #trainstation https://t.co/VGu9jK9m8o
2311,•\n\n#5 \n\neveryone knows that \nwe’re London’s little bitch \n\n•\n\n#twenga #haiku #hs2 #student
2314,#ambition is key to #success #apmconf #hs2 ⁦@HS2ltd⁩ https://t.co/GW0X1iGYdQ
2315,#AMPConf some great takeaways #sureshsadanandan from #hs2 ⁦@HS2ltd⁩ thanks https://t.co/RdSWOUfcIl
2318,"#hs2\n⁦@the_tpa⁩\n\nWith 'notice to proceed' delayed again, halt all HS2 enabling work immediately. - Petitions https://t.co/wmyTJHNhAY"
2320,Suresh Sadanandan ChPP explains that individuals within #HS2 will be effectively progressing https://t.co/MtU3JaMj9Q
2325,And this is what #HS2 is for... https://t.co/fhQHBiWkIU
2326,#HS2 finally begins to take shape . . . 😬 https://t.co/KEZ6PNeWW1
2335,"Ex-HS2 manager reveals route design complexities, read more: https://t.co/EtkiBX21Xz\n#HS2 #rail #design https://t.co/4IXvASijhX"
2336,DON'T PANIC!!!\n\n#HS2 https://t.co/fPLtHYai5B
2338,#Birmingham Moor Street station #regeneration plans revealed in advance of #HS2: https://t.co/7B19p4QFGo
2340,Isn't she the MP who wanted to move the #woodlands to create a path for #HS2 @BBC3CR? 🤔#esthermcvey https://t.co/4DYPkZ99ds
2343,Firms connected with #HS2 of course https://t.co/86EVg8LFLk
2344,Play at Camden Peoples Theatre until 25th May tickets £12 £10(conc) @CamdenPT\n#HS2 #StopHS2 #Euston https://t.co/023k9r7wu3
2349,Matt Bishop completes the #HS2 line walk https://t.co/xMYQBvyGKS
2360,Lords call for ‘pause’ to construction of £56bn HS2 rail line https://t.co/o2PTuqjDXT #HS2 #Conservative @Conservatives #Labour
2362,#HS2 mover ever closer to a massive Land Grab at #Euston under the guise of a railway station - Triples all round!! https://t.co/ryFxU1p4s2
2367,Lets have a Referendum on it ? #HS2 https://t.co/kDwKYyT1vY
2373,More evidence that #HS2 is needed. The 09.43 off Euston is completely full five minutes before the off! @rail @PaulMBigland
2375,"HS2 will 'short change' the North, say peers | @scoopit https://t.co/mM8G9aGEO0 #HS2 #rail #railways #productivity #costbenefitanalysis #CBA"
2378,Wow C.H.A.S.M. has stepped up its game for #HS2 😎 https://t.co/i7R47UcUKN
2379,Love this lady👇 @UKHouseofLords @HouseofCommons @PARLYapp here’s an idea as @theresa_may desperately goes for #WAB Mk4 #RevokeArticle50 THEN hold #PeoplesVote to determine pulse of nation concerning EU membership - Govt often gets its ‘direction’ the wrong way round - take #HS2 https://t.co/qVXqGj5NiH
2381,"The committee heard that #HS2 was planning to create new ponds as refuges for the water voles, where they could be relocated.\nhttps://t.co/hYrersENMj"
2382,Can we have a special category for the #HS2 route: Ex-Tree of theYear? https://t.co/kaV71QiHHJ
2383,"BBC News: #HS2 will 'short change' the North, say peers https://t.co/ZWbHYFyp3K #rail #transport"
2384,#hs2\n\nMeanwhile in the real world—\n\nAlternative HS2 station site plans to be debated | Insider Media Ltd https://t.co/YvxCJoU6ZZ
2386,#hs2 100 minutes and we have moved from Stockport to Crewe 🙄
2387,#HS2 Blank cheque on wheels https://t.co/IdbsGZulht
2389,Visiting #HS2 In Euston this morning with @CommonsTrans Select Committee colleagues https://t.co/rQ9DP15Xz4
2390,Watch the latest videos focused on the progress of the UK's high-speed rail network HS2 #HS2 https://t.co/bjgl6wq3v9
2396,"And don't forget, London will need X Rail 2 because of all the extra passengers flooding down to #Euston because of #HS2 - seems reasonable to me. Join the queue you Northerners. https://t.co/TNgNDUOh14"
2399,"A major mixed-use strategic land site by the East Mids #HS2 hub is up for sale.\n@LorraineBaggs: “HS2 will provide a further economic boost to the region; this strategically located site therefore offers significant opportunity to investors and developers."" https://t.co/q6UYJnFzDa https://t.co/E0Xhj3Kbw7"
2404,"Am a supporter of @HS2ltd #HS2 I so want to see that the rails will allow expansion in the years that will follow by allowing double decker trains, long platforms , bridges high enough to take them &amp; for it to work need to have very few stops, &amp; a integrated  transport hubs"
2405,"""Projects like HS2 will be key to improving the UK's productivity""\n\n#Birmingham #HS2 #investment \n\nhttps://t.co/6buJZrX7as"
2407,HS3 needs to go first. Learn and then extend to HS2. The uk needs both. #HS2 #HS3 get connected. Start HS2 in the north.
2408,Bus travel higher modal share. Used by lower income groups.\nCycling higher modal share much better for the environment and affordable. Why should we subsidise middle class inter city rail users? Already have provision. #HS2 https://t.co/UvIenjVg90
2410,And we were hearing how much #HS2 was doing to attract companies to Leeds. Great news for #Castleford ad #Keighley https://t.co/LI6fqUzfSO
2412,Or just bin #HS2\n\nhttps://t.co/TaSXdEq9mN
2418,Business Breakfast with @OANDA on @jazzfm - @marketpulsecom #US #Trump #NationalGrid #HS2 https://t.co/PzxjtIMJZv https://t.co/siK0y3uhTd
2419,Spot on sir 👏\n#ScrapHS2\n#ScrapHS2Now\n#HS2 https://t.co/UhQaA1v8Y8
2420,"FFS! How do people still not understand that high speed rail infrastructure projects, such as #HS2, primarily focus on delivering increased network #CAPACITY !  Speed and shorter passenger time is a convenient byproduct 🤷‍♂️\n#BBCQT"
2421,Would you prefer to travel via the #HS2 or a #Supertram? Read more here- https://t.co/1zO3K0k7Ur @LeedsNews https://t.co/46nYwelsJD
2422,#hs2 more good news. \n\nhttps://t.co/ZOdl3AYJDr
2423,Should the government go ahead with #HS2?
2425,HS2 Ltd opens new office in Manchester #HS2 https://t.co/d4oXzUhRtV
2426,Did anyone else hear #Radio4’s Any Questions?  By far the biggest audience reaction was to the suggestion that #HS2 be scrapped. So obviously a lot of support out there for scrapping it.
2429,"No 108 of #stophs2isdead, highlighting how many #stophs2 Tweeters threw in the towel years ago. Here’s ‘Smoo’ whose single tweet way back in March 2016 was strangely prophetic! #hs2 https://t.co/DCdKZUDEg0"
2430,"Shadow Transport Minister, Andy McDonald speaking at #Railtex2019  right now. Yet again he's endorsed building #hs2 https://t.co/wDuxVVunEp"
2431,"Andy McDonald. ""It's not a question of either/or."" When talking about #hs2 and #NPR https://t.co/Vk7tguPOMp"
2432,#HS2 chooses #Manchester base https://t.co/JxSx4AY6Ny via @PlaceNorthWest
2433,#HS2 will future proof UK economy for generations to come: https://t.co/AMavOYvoxe https://t.co/Ptrjo6al7X
2436,With @commonstrans Select Committee visit to #HS2 with @LilianGreenwood @robertcourts @RuthCadbury https://t.co/bR3xQHeGGG
2438,High Speed Two (#HS2) railway will improve links between #Sheffield and #Manchester \nhttps://t.co/vnRqazpB8z https://t.co/UZDkPrAnH8
2441,Outside the High Court this afternoon. #HS2 #SteepleClaydon https://t.co/MMIPdDqzXJ
2442,"He’s always buying books. I love how he keeps broadening his mind, looking for inspiration for his life and his music. #HS2 https://t.co/sKJp7zbMxN"
2445,"Loved #humanjam @CamdenPT 😆 Inquisitive, had plenty of lols &amp; v important work. \n\nThank you @mrbrianlogan for putting #Camden community voices back on the map! \n\nHey @HS2ltd - come and watch it!  @stophs2 #camden #Euston #HS2 https://t.co/MTTPA59Pxe"
2447,On site at the Euston #HS2 site with @SkanskaGroup and @RICSnews https://t.co/rkUeshhRro
2450,I put out a CHALLANGE to @HS2Ltd @transportgovuk @10DowningStreet @UKParliament and anyone else connected to #hs2 to produce the BCR for Phase1/2a/2b with latest rescoping details and JUST Phase1 on its own.\nI Bet that none of them give back more than they take ie BCR £1 =76p
2451,Has John Armitt heard of Scotland 🤷‍♀️\n#HS2 https://t.co/AEO1mwKgWb
2455,"I can’t believe it’s already been 2 years. Baby. \n\n@JKCorden you’re gonna bless us all over again with #HS2, right? You’re like the best mutual I’ve had, ever. https://t.co/6g6P8p3fyw"
2457,"""Your MPs George Osborne, Edward Timpson and I, have fought hard to keep the #HS2 line away from Knutsford and Tatton, which we have been successful in achieving."" https://t.co/DqPygBkMWs"
2458,This is an extraordinary article when read in the light of #ClimateBreakdown\nand today's #GlobalAssessment. When is anyone going to take any notice?\n\n#HS2 extension seen as key to unlocking potential of East Midlands https://t.co/ooGerI2CkZ
2459,Hoping more music happens soon #HS2 https://t.co/hlG39WlPkU
2460,"Stravagante richiesta dei Lords: ""The project should not go ahead without a new assessment of its costs and benefits."" #HS2 \nhttps://t.co/jXlNMcILgw"
2463,"#ExtinctionRebelion was so last week, what's trending now? asks @AndyBurnhamGM #climateemergencynow #HS2 https://t.co/6NZvYg8TTo"
2464,"Many congratulations to our #HS2 Team who were presented with a Bronze Award at the @CCScheme 2018 National Site Awards for their demonstration of the very highest standards of consideration towards the public, the environment &amp; their workforce https://t.co/D42AszWFW6 https://t.co/iE0EshVaML"
2468,#hs2\n\nNothing to see here?\n\nHigh Speed 2 Railway Line:Written question - 255691 - UK Parliament https://t.co/copZeMNi7c
2471,"Lords Economic Affairs Committee calls for HS2 rethink to secure northern upgrades, as costs appear to be out of control and could threaten plans for more essential upgrades to the rail network in the north.\n\nMore: https://t.co/tkZBVnYSvl #HS2 #Parliament #Rail #railway https://t.co/FAYIwzw5wH"
2473,Old Oak Common: the HS2 super-hub of the future #HS2 https://t.co/PiWfcrROYg
2475,With @BBCBenThompson for @BBCBreakfast at #hs2 https://t.co/QCFF76b33p
2476,.@BBCBreakfast right opposite my office this morning. #HS2
2477,To ensure London gets its #HS2 it should start in Leeds and Manchester
2480,"This is why we need #HS2: My train from #London Euston to #Birmingham this morning packed to the rafters and standing room only on my way to @Railtex We need capacity, capacity, capacity! ⁦⁦@JoHensher⁩ ⁦@emmawhitaker⁩ ⁦@lauriejanewaugh⁩ https://t.co/yiHYlLkDjI"
2482,Heard on #bbcbreakfast #hs2 quote of the decade... \nComplete #ontime #onbudget ..... 'Looks around for avian porcines'!!!!\n23052019
2483,IMHO this is one of most beautiful pieces of #architecture in #Birmingham\nDerelict late-Victorian Belmont Works gutted by fire in 2007 but given a new lease of life by @mybcu @STEAMhouseUK initiative as part of wider #Eastside #regeneration around new @HS2ltd #HS2 #CurzonStation https://t.co/qsF9QuYAaz
2484,Great view over HS2 site this morning on @BBCBreakfast #HS2 @MyBCU #Digbeth https://t.co/iUVVJrKOFV
2485,"HS2 clocks up 9,000 jobs milestone &gt;&gt; https://t.co/5ydy09Ryzt #birmingham #london #HS2 https://t.co/gffbAnK9sL"
2486,BBC News - HS2 boss: Business case for Northern extension is 'clear' https://t.co/EiOtFNyRNa Crystal clear. Build #HS2.
2487,"#AVFC fans travelling to the #EFLPlayOffs will be able to save over an hour on their journey to and from the capital on #HS2. Our trains will be faster, more reliable and have more seats, meaning more time to enjoy the big game #Wembley. Find out more: https://t.co/2Hz9IiUPXU"
2488,From our pals: #HumanJam is @CamdenPT’s latest in-house production about #HS2. It's the story of a man possessed with digging up its history and the small but stubborn #camdencommunity. May\n7-25. Get your tix here: https://t.co/hKpZzrKlAQ
2489,So happy I made it to #HumanJam @CamdenPT last night! Giving powerful voice to Camden community. And wonderful performances by @ShamiraTurner &amp; @mrbrianlogan. \nRunning for a few more nights!!!\n#protesttheatre #Euston #HS2
2490,Where can we see the cost benefit analysis of #HS2? Would love to see how that was calculated. #bbcqt
2491,Who is providing the steel for #HS2 https://t.co/bN5jj2oJbU
2492,Why indeed? #BritishSteel #HS2 https://t.co/NaROyX25fv
2493,Nobody who has to travel by train in the North thinks #HS2 is a good idea. We just want improved rolling stock thanks. #bbcqt
2494,The @MayorofGM and @MetroMayorSteve know how vital #HS2 is for their region. https://t.co/NWRyOZQXIb
2497,Hey @BBCBenThompson. You definitely look good in #HS2 #HighVis. https://t.co/NPGgopCrDY
2499,#hs2\n\nWhy would that transform the economy? https://t.co/PkgG0eckp7
2501,Surely one of the most transparent infrastructure projects in history? https://t.co/yZkhm9ecqY? Building #HS2.
2503,"#HS2\n\nIf the ‘prize’of hs2 is phase 2b,surely no construction of phase 1 should begin unless phase 2b is approved."
2504,"#HS2 reaches 9,000 #jobs https://t.co/sFEwmY9Dkv\n#ukconstruction #uk jobs #PTS https://t.co/9urKtZtFHq"
2505,"Nicky Campbell ""How do you move hedgehogs?""\n\nCarefully?\n\n#HS2 @bbc5live @NickyAACampbell"
2507,#hs2\n\nYet another example of how open and transparent HS2 Ltd are(n’t)!\n\nHigh Speed 2 Railway Line:Written question - 252462 - UK Parliament https://t.co/Bx3GeR6Gbg
2508,This #hs2 phone in interesting on @bbc5live but one person talking about 3d printing and video calling. 3d printing 🤔🤔
2509,Thank you to all the #Midlands biz leaders incl. ⁦@bhx_official⁩ ⁦@EMA_Airport⁩ ⁦@GBSLEP⁩ ⁦@GrBhamChambers⁩ ⁦@EMChamberNews⁩ who are helping ⁦@MidsConnect⁩ ⁦@NP_Partnership⁩ ⁦@HS2ltd⁩ voice the value of #HS2 to the #UK #HS2alltheway https://t.co/aA9NS8HZzp
2511,The business case for the northern section of #HS2 is clear. https://t.co/3we9UyLbPr
2512,The latest news headlines and blog posts covering all that's happening with HS2. #HS2 https://t.co/dYccVwcHvP
2513,#HS2 is there to extend Whitehall's control of the North. https://t.co/kB7zV9uPsu
2514,#HS2 the times https://t.co/dgts5ZgHNy
2515,Thank you #bbcbreakfast - fascinating day in fabulous  #birmingham!! And loved my orange #hs2 protective gear! https://t.co/pk4QI0fGSm
2516,"For about a tenth of the cost of useless #HS2 Manchester could have a proper underground railway, along the lines that we point out on our tours, which would really boost the local economy."
2521,Listening to Chief Exec of #HS2 banging on about getting from London to Birmingham in 45 minutes.
2524,Next UK Gov must follow suit on #HS2 https://t.co/KlvsvczZsC
2526,HS2 boss: Business case for Northern extension is 'clear'\nhttps://t.co/PHTwTTTJpC\n#HS2 #Train #UK
2528,Should've called in a rail Industry lobbyist or one of us Rail experts who always get projects like #HS2 or #crossrail completed on time and on budget...\n\nhttps://t.co/0qsVRUm98M
2529,Bank chiefs join UK business call for #HS2 line to be built in full: https://t.co/1PfII3LDxX
2530,Well @Transport4North are supporting #HS2 https://t.co/5l8pbm2LNf
2533,"""Today, #HS2 Ltd has confirmed that work on Britain’s new high speed railway is supporting 9,000 jobs around the country.""\nhttps://t.co/fBwpZ5FM7w"
2534,#HS2 boss: Business case for #Northern extension is 'clear'\n\nhttps://t.co/BMtY3zoAsA
2535,Silly report from non-experts.  We've already limited the speed of #HS2 - it's years behind schedule. \n\nCosts may keep going up &amp; up but best to leave world-class UK Rail projects like #crossrail. &amp; #HS2 to us rail experts   #HS2Alltheway\n\nhttps://t.co/Rt1r4NPJlh
2536,So great to see @Loismedley @WSP_UK talking about her experience of being a rail #apprentice on #HS2 https://t.co/szAtH0RAne
2538,"""The committee is right to focus on the poor connections between cities in the North and Midlands and the role constructing #HS2 from the North could play,"" says @cllrjudithblake responding to the @LordsEconCom 'rethinking HS2' report - https://t.co/5qSrQneKPe https://t.co/xJYD01ugYd"
2539,A typical day for an #HS2 Apprentice - Don't bother to turn up. https://t.co/0L6DzEbeSc https://t.co/XrGRCM4sG4
2540,They should just rename it the #HS2 gravytrain. https://t.co/ldriWznf7v
2541,Fill your boots Lads (mostly) #HS2 https://t.co/rylUGj6BKF
2542,HS2 Phase 2a Equality Impact Assessment Update Report #HS2 https://t.co/JDY2YEIOcI
2548,#bbcqt How much steel will HS2 need?  #HS2
2550,#bbcqt #hs2 will there be enough steel for the tracks?
2557,Audience member asks when they were asked if they wanted #HS2. #bbcqt
2561,"#hs2\n\nThey will certainly still be paying for it!\n\nFuture generations will be 'grateful' for HS2, project boss claims - Leeds Live https://t.co/Oa7NLdDs8a"
2562,"The costs of the #HS2 rail service appear to be out of control and it should not go ahead without a new assessment of the business case, according to The House of Lords Economic Affairs Committee. Find out more ⏩ https://t.co/vCY7kid2UP https://t.co/p0xrIKt0Tj"
2563,..”We’re probably too pregnant to pull out” #HS2 \n\nGenius https://t.co/HUv4kHtL7N
2565,Too pregnant to pull out!!! #bbcqt #hs2
2567,I love @TracyBrabin! 'Too pregnant to pull out'! #bbcqt! 😂🤣😂#HS2
2570,"""too pregnant to pull out"" 🤦\n\n#HS2 #bbcqt https://t.co/D60MOKHB4U"
2572,#BBCQT I’m not entirely clued up on #HS2 but it sounds to me like we’ve been sold a monorail! https://t.co/cchZQZnYSn
2574,Too pregnant to pull out #HS2 #bbcqt @TracyBrabin 😂😂
2575,HS2 Phase 2a Additional Provision 2 Environmental Statement and Supplementary Environmental Statement 2... #HS2 https://t.co/3C6rVBuxgj
2576,"Can @uklabour explain what ""too pregnant to pull out"" means #hs2\nNo blank cheque or no blanks fired? #BBCQT"
2578,So far the only people who want #HS2 are the ones who will directly benefit from it. #bbcqt
2579,#HS2 Design Panel March 2019 Newsletter https://t.co/1dsCptiUj3
2581,"The #crossrail management deserve praise for employing 500 drivers at £60k p.a. 2 years before its start date.  Proof that the UK rail industry can deliver ahead of schedule. As we in the  Rail Industry say ""It's only taxpayers money"" #HS2\n\nhttps://t.co/lyYNQahJuh"
2582,#HS2\nHow to fix Britain after Brexit https://t.co/m4AIJKsUvN @unherd
2583,#hs2. Hashtags might help! https://t.co/2VgALZ7i8O
2584,"If this ever happened in the UK, we'd build a new High Speed railway...🤔 #HS2 https://t.co/Bpo0MgndMi"
2585,Big push from #HS2 today trying to gain ground on the argument. They say it means jobs/investment. Here’s a demonstration of opposition on a local level. There is genuine concern from supporters that national politics could see the project hit the buffers. (Sorry for the pun.) https://t.co/BvaGHtbQQA
2586,Secondary school pupils up and down the country are finding out how they could be part of the team delivering #HS2: https://t.co/i03YskLpGZ
2589,Can’t wait for #HS2. https://t.co/XwVB2NxS4v
2591,A certain #hs2 opponent from Long Itchington should note that Twitter takes a dim view of spam.
2592,"Support HS2? Does it effect you? Tired of the overspend, delays or red tape? Join our forum and discuss all... #HS2 https://t.co/da7qIp55eJ"
2593,HS2 plans develop further. Do you support the HS2 development? https://t.co/pcviMZWEjS #hs2 #Birmingham #rail #engineering
2594,Yes! #HS2 - even more transport infrastructure for London - should not be the priority. Northern and South Western regional rail should be. Plus buses.\nhttps://t.co/PzPwSg95eO
2597,"HS2 is intent on munching its way through £56billion-plus, despite the fact that, just like a post-railway canal, it is likely to be obsolete soon after completion: https://t.co/KTKZ6KHuwl #HS2"
2598,Interview - June 2019 #HS2 https://t.co/q8Jifpkyrb
2602,Heathrow and #HS2 in firing line of many prime minister front runners | News | New Civil Engineer https://t.co/sDim5ltJLt
2603,"Petition: With 'notice to proceed' delayed again, halt all #HS2 enabling work immediately. https://t.co/NV92zWxRey"
2606,Human Jam: the hair-raising stories from HS2's exhumation of Euston's dead https://t.co/uW2IciDeGx #hs2
2607,#HS2 extension is seen as the key to unlocking #EastMidlands potential: https://t.co/an3VwTi60P
2608,Watch the latest videos focused on the progress of the UK's high-speed rail network HS2 #HS2 https://t.co/bjgl6wq3v9
2612,I love a bit of Science Fiction (Domestic Science that is) #HS2 https://t.co/yY680hoQMN
2614,This is really impressive by Davies.....at last we are getting some common sense from Westminster! If he is this good on #hs2 perhaps he has even more potential as future Leader and PM! @ConHome @TheConWom @Tory_Headlines @tory_zone @caca_tories @Conservatives https://t.co/4jG4gft0De
2616,A point totally missed by #HS2 advocates - de-bottlenecking the national rail network at four points will just lead to greater commuter agglomeration where capacity expands https://t.co/5XQPN1zHTT
2621,HS2 Phase 2a Planning Forum notes for local authorities #HS2 https://t.co/Qae2N1h8xr
2623,"Since #HS2 was given the green light, #Birmingham has attracted young professionals and increased the demand for city centre living. Has infrastructure affected the market in other major UK cities? Find out here: https://t.co/sgIA20DdLR\n#jllresiresearch #jllforecasts https://t.co/qByaypZbMI"
2625,HS2 Phase One planning forum meeting minutes 2019 #HS2 https://t.co/GIhXwuswS5
2626,Why Sheffield Chamber of Commerce supports #HS2 -  https://t.co/frvp3Eb2PP @HS2ltd #Sheffield #transport https://t.co/KiSeFbXPfB
2628,"""HS2 is an investment in the country’s post-Brexit future,"" our director, @DickmanAndrew is one of a host of business leaders to demonstrate support for HS2 in this open letter @financialtimes https://t.co/76no776oZm #HS2"
2629,HS2 Phase One Planning Forum notes for local authorities #HS2 https://t.co/n5jG8cRLsH
2630,k so i’m waiting for those 3 squares....#HS2 https://t.co/aDAcGryT7k
2631,Merkel Cabinet Approves $45 Billion in Aid for Coal Regions — Exam question for UK parliamentarians (&amp; Brexit party) .. #Brexit is the single most important issue we shd spend 2yrs of precious parliamentary time on...Discuss #BritishSteel #Honda #HS2 https://t.co/qrTZc6XLmq
2637,In the 1680's it took 100 hrs to get from Leeds to London by horse. It prob take around 100 hrs to get into Leeds (by car or public transport) from nearby towns and cities when disruption from building #HS2  hits!
2640,"Ah @craig4nwarks, just watching the news to be told that construction sites in the Midlands are supporting 9,000 jobs by #HS2. Ultimately 30,000 could be similarly supported by this route.\nInfrastructure projects have purpose, don’t they?"
2641,Thanks again for keeping us informed and good luck to the #HS2 Truth Troops in court today. https://t.co/jGVxzkjpjY
2642,Is there anything they won’t use to promote the Gravy Train #HS2 https://t.co/qDs1JEZStb
2647,Football fans score extra time with HS2 #HS2 https://t.co/9LLsiDgUtL
2648,Also the #HS2 #construction and #spoil removal will require every FOC in the UK. It's a mammoth task but will keep thousands in jobs directly &amp; in the supply chain. This will help stimulate growth within the #railfreight sector.
2649,You are at it again #HS2 Paul - missing out the years in between to fiddle the figures. Long Distance Rail is a declining trend - especially for business which is the #HS2 inflated benefit category https://t.co/abjcQZrlJB
2654,Colin Evered is a man with a plan - and a van https://t.co/jxbUZ8r535 #HS2
2657,Lots of visitors to the @HS2ltd stand at #Railtex2019 #hs2 https://t.co/zYYTqJcZ73
2659,New drone footage shows the #HS2 work underway in #Birmingham: https://t.co/5g8SPXaqzl
2661,Yorkshire Evening Post: #Leeds ‘could get supertram if #HS2 scrapped’ https://t.co/J4RYlUX9Mb #TheresaMay #Corbyn #rail #transport
2662,The latest news headlines and blog posts covering all that's happening with HS2. #HS2 https://t.co/dYccVwcHvP
2671,#HS2 called this evening. They would like to meet up with us (@Hs2Our) and talk... What do you think they have to say? #SteepleClaydon
2673,"Awarded this today, looking forward to the next bit! @balfourbeatty @steamhouse_uk #stem #bbvsteamlab #maker #hs2 https://t.co/QQKVVXCJgy"
2674,"Leeds to London 2hours, tell me again why we need #HS2 ? @stophs2 @BBCLookNorth @LNER https://t.co/5a9lKUhfES"
2676,"Couldn't agree more #hs2:\n\n""Crossrail alone will receive nine times more government funding than all the rail projects in the north combined.""\n\n""Try spending the Crossrail and HS2 billions on the north, then we’ll see what a powerhouse really looks like.""\n\nhttps://t.co/rwisEXlMXL"
2678,Figuring out #HS2 https://t.co/J5UGrGF6X8
2683,https://t.co/OLhyZniMpg Build #HS2.
2686,Dezeen: Lilium aims to operate all-electric air taxis in several cities by 2025.\nhttps://t.co/WVd52oncOo\n\n#hs2
2687,Remarkable that out of the 9000 Jobs (books heavily cooked) and 2000 Apprentices only 96 Apprentices have manifest at the #HS2 High Speed College. https://t.co/0L6DzEbeSc https://t.co/h5473ijgU6
2688,Use #HS2 fund to improve national rail service.\nPeople need these far more agree? https://t.co/3CTTj9z5Zo
2689,#Birmingham #canals #eastside #HS2 development https://t.co/DnA1QHQjL4
2692,"“At 60% capacity, #HS2 are proposing that daily passenger transport movements will be approximately equivalent to 10% of the entire West Midlands regional labour market”. Lord Berkley"
