,text
1950,#HS2 Bernie Kelly’s defence for misleading parliament is that she was using established Government practice with regard to HS2.\n\nSo it it was alright to lie this time coz we have lied lots in the past https://t.co/QIAiCtfTeG
1952,The only way to stop ##HS2 is proving the decisions to date are unlawful The PAC report supports my accusation of Maladministration  A reminder they made me change the wording of this petition as shown removing reference to criminality https://t.co/852fttgBQB
1955,This is the first time I have seen someone suggest that #canals can somehow solve the #capacity issue that #HS2 solves. Ludicrous. https://t.co/fAWJ956rqX
1956,Jumping to Conclusions again. I oppose Road Building for the same reasons as I oppose HS2. If there is no demonstrable economic or social benefits then I do not support.  Is XR Rebellion for HS2 genuine. Proof needed. #HS2 .@mcahs2 @NetsNot @HS2theTruth @HS2DeadDuck \n@stophs2 https://t.co/I1mF8nTXff
1957,"#HS2 The answer to Lord Berkeley's question about why sunk cost's were not included in latest HS2 BCR calculation was due today, but it has not appeared, maybe it has some difficult sums that keep resulting &lt; 1 https://t.co/KWeCECvxWY"
1963,#HS2 accused of not acting over #Euston #tunnel safety concerns https://t.co/OSNnNwomft
1964,#HS2 protesters block sites and call for money to go to #NHS\n\nhttps://t.co/cz3Ezrlg3o\n\n#NHSnotHS2
1966,#HS2 has to go @BorisJohnson @UKgovcomms @Jacob_Rees_Mogg 😡 https://t.co/dMgh77Xqcx
1967,It’s not good preaching your climate credentials at us..... show us.....cancel #hs2! @BorisJohnson @RishiSunak @grantshapps https://t.co/FsfqXtbP1J
1969,There’s a good argument that the Zoom app should stop any flimsy excuse for spending £110bn on #HS2
1971,"#HS2 has a lot to answer for then, but it won't, as its above the Law. https://t.co/WWx4ljRSUZ"
1973,"Following last weekend's #DonkeyGate front page 'splash', I wonder what ineffable drivel #MailOnSunday will be cooking up this week? Think they shot themselves in the foot with that. #KierStarmer #Leveson2 #HS2 #Jaws2 https://t.co/NUlZOIrWtZ"
1974,"Solidarity with the #HS2 protestors who have been assaulted today💚 \nThis abuse is disgraceful, but let’s not forget these workers are in positions where they have to do what they are told by bosses and the like. Solidarity forever with exploited protestors and workers globally✊ https://t.co/ujn5w2ZQhL"
1975,This institution received a damning Ofsted Report. It hired lawyers to try to suppress that report. It has received government bailouts and has had to change its name #HS2 https://t.co/0LCYACHI9H
1976,Damning report just published by the Public Accounts Committee on the lies told about #HS2 ...\n\nhttps://t.co/9sZyY6ASRh
1979,#hs2\n\n@Andrew4Pendle you are accountable for the behaviour of people involved in Hs2.\nWhen will you be laying down the standards expected and documenting that breaches will lead to dismissal from the project? https://t.co/murUTPkdc1
1981,"Breaking news. #HS2 'badly off course' with bosses 'blindsided', MPs say"
1982,"HS2 Ltd have redefined Legal, to them it means we can do what ever the hell we like. #HS2 @edwardtimpson @EdwardJDavey @Keir_Starmer  Bet if Residents removed barricades, HS2's N.E.T Security would ""arrest"" them or more likely assault them without ""the need to Social Distance"" https://t.co/gPfPYT1Jfd"
1985,"#HS2 FT: The MPs said they remained unconvinced that the department and HS2 Ltd “have the skills and capability they need, now or in the future”. Scrap it and invest 30bn in fibre countryside and we will we BCR many times extremely very poor hs2 bcr. Dig for fibre !"
1986,"This is demonstrably a #lie, which we have called you out on before, Richard. At what point are you going to stop telling the general public that #busways have higher capacity than #railways (which they don’t and never have done)? #HS2 https://t.co/7jZB8OkbmF"
1988,I see that Wendover Active Resistance Camp @WARcampHS2 has posted photographs of 'metal grids over animal holes with the holes stuffed with bags' as part of #HS2 works. Could this be true? What carnage 😰 @stophs2 @CherylGillan @NestsNotNets @NorfolkBea https://t.co/085czAvehx
1990,#HS2 is back in the news.\nJust a reminder that this project will *Have an overall estimated negative of £150m per year to the Welsh economy\n*£5bn pounds of our money will be used to fund it\n*Not an inch of track will be laid Wales.
1991,"#HS2 cannot POSSIBLY now go ahead. We need every penny to support the economy, and everyone in Birmingham must now realise they can have that meeting online &amp; don't need to go to London!  BBC News - HS2 'badly off course' with bosses 'blindsided', MPs say https://t.co/Wes6JfFo3o"
1992,I think this committee meeting is showing one thing @BorisJohnson - the UK’s internet backbone needs a huge upgrade. The connections are feeble. How about spending the #HS2 billions on IT infrastructure instead.\n@SkyNews
1993,"2 Major facts ignpored. Post Corvid19 the need to travel to work diminishes as HS B/Band enables people to work from home. CEO of Barclays says offices of 7000 people unthinkable post Corvid19. Social Distancing on trains vital, passenger numbers fall, thus Rail uneconomic. #HS2 https://t.co/t91FuF2TuX"
1994,"Complete bullsh@t from 'Mail Online' today. Reported ""#HS2 could now cost £100 Billion"" (?) Was well over that pre #Coronavirus mess! #Marr Read here https://t.co/KN4a9wQ63x https://t.co/32GyYlh2PL"
1995,#HS2 #COVIDIOTS ignore #SocialDistancing then visit local shops used by vulnerable locals.\n@bbcpetercooke reports with additional @john_tomaney expertise debunking the govt spin at end  #COVID19 #Covid_19 @gregsmith_uk @RobBAylesbury  @bbcpetercooke https://t.co/yahnzQUajW
1996,#HS2 #Fiasco: Should these two top  Whitehall figures get the sack for covering it up? https://t.co/ADhFWt4x1c via @davidhencke
1997,The case for HS2 has become even less defensible https://t.co/0AoXHOP6RF #HS2
1999,"#HS2 advise anyone working on site NOT to use public transport @SadiqKhan reinstated the Congestion Charge. HS2 will not allow people on site if they car share. HS2 workers have already taken a pay cut, will you pay the Congestion Charge for your workers?"
2000,Absolutely shameful #HS2  #Criminal #protectnature #BeKind  #lovemotherearth #treesnottrains https://t.co/5mMpRrv2HK
2002,say NO to #hs2. Use the money for a #GreenNewDeal https://t.co/VU8Aa6Lr5Z
2003,Nobody needs it! Nobody wants it! Nobody believes it’s benefits and EVERYONE WANTS #HS2 CANCELLED! \n\n#hs2 #stophs2 #NHSnotHS2 #rt #tuesdayvibes #rishisunak #BorisJohnson #British #Covid19UK #COVID #GreatBritain #NHS #NHSheroes #government #Parliament #coronalockdownuk
2004,"And, without any irony, Mark Thurston, #hs2 Chief waives his bonus as it would be inappropriate to take it during the #covid19 pandemic. Nothing to do with appalling performance, Euston problems, HS2 workers flouting social distancing rules etc etc https://t.co/7C5UB14VCe"
2005,We're going to Crackley Woods today.. involved in a film to be out soon .. a Celebration of all our #Woodland and the amazing protestors that are camping at the various camps on the #HS2 route... The tides are turning.. #NHSnotHS2 #StopHS2 #birds #bats https://t.co/bvH6NiRQE6 https://t.co/9HCsPET45F
2007,"When you see this going on, #HS2 is making me question what the point of my job as a Policy Planner is if #GreenInfrastructure policy &amp; Environmental Law can be flippantly ignored. @ecoschemes @PeterMassini @greenroofsuk @rtpiknowledge @LizLinePlanning @LizaGriff @NaturalEngland https://t.co/oY5UNH7fXV"
2008,#Google #Facebook take down #DavidIcke social media account but can this not distract from the message: I don’t want #5G #HinkleyPoint nuclear power station or #HS2 built by British or Chinese. One word #Trust
2010,"- #HS2 'badly off course' with bosses 'blindsided', MPs say\nhttps://t.co/XNQjfhF57B"
2013,I witnessed several #HS2 ‘enforcement officers’ kneeling on a peaceful protestor just days ago. They also broke his finger https://t.co/wjHqk5Iabw
2014,"Whilst a few #covidiot 'eco-warriors' waste their time failing to stop #hs2 today, HS2 begins the search for track systems suppliers https://t.co/17M7tCdaWn #stophs2isdead"
2016,Agents of #HS2Ltd are discovered interfering with a #Badgers near #Wendover and fail to explain what the substance is that they appear to be inserting in a #BadgersSet\n#NHSnotHS2 #StopHS2 #RethinkHS2 #XR #XRebellion #HS2 https://t.co/fPu684KvtF
2017,Woodland is more important than #HS2 https://t.co/MtG99JjMIp
2018,The con continues. #HS2 \nhttps://t.co/n5GLZoNyg2
2019,What will be left in 30 years time apart from #HS2 ? https://t.co/s7H8kv5akv
2021,"#HS2 made very little sense pre #coronavirus, in light of the altered economic picture and spiralling #nationaldebt it must be cancelled\n\n#HS2 'badly off course' with bosses 'blindsided', MPs say\nhttps://t.co/Zif5xIhNV4"
2022,wtf? This is seriously harming the environment and its unacceptable. Let's get #NHSnotHS2 trending on twitter.\n#NHSnotHS2 #ShutTheSites #StayHome #StayHomeSaveLives #Covid19 #CoronavirusUK #STOPHS2 #RethinkHS2 #HS2 #StandForTheTrees #goinggreen #climatechange #ecofriendly https://t.co/XUuSBc7rjX
2023,"Carbon, loads of it.\nCorruption, loads of it.\nCoercion, loads of it.\n#HS2mafia #HS2 #lies #HS2lies https://t.co/XfSR9GYIpV"
2025,"#HS2 Greg Smith MP questions Minister Ref HS2 &amp; gets same hollow answers that his neighbour Cheryl Gillian has got for last 9 years.\nNot really attacking HS2, missed all the crucial questions 3/10\n\nhttps://t.co/HppCfsGpqd"
2027,This would be a much better investment for society! #HS2 https://t.co/H4x117QHIZ
2028,"Good 2see there are some responsible #OrangeVests, although #HS2 #HS2Thuggery has been much in evidenced from #Uniformed &amp; other staff.\n\n@XRebellionUK, we have many #arrestables out there, but with serious #NHSnotHS2 arrests needed.\n\n#ShutTheSites #ProtectOurPolice with #PPE https://t.co/2wJzy5FLz6"
2029,#UKCovidLunacy #CCPVirus #SARS_COV2 #Covid19 #SocialDistancing #WearAMask #dotherightthing #TestTraceIsolate #secondspike The Govt is spending more than the cost of #HS2 in saving our jobs &amp; economy. Surely infrastructure investment is houses &amp; W to E travel links?\n#stopHS2
2030,Been asking this for weeks since he became @UKLabour leader and a deathly silence.\nMaybe doesn't know #HS2 exists or too frightened to voice an opinion in case he upsets his backers?\nLets keep asking if you can find a twitter account for him.
2031,The deer found in the fence at Balsall Common had apparently been shot - most probably to put it out of its misery and as not hunting season they wouldn't be able to legally take the meat which is what a poacher would have done The fact remains large mammals are dying due to #HS2
2033,#HS2 lacks transparency government watchdog rules https://t.co/t9kjESoi7e
2034,". @BorisJohnson  Sorry Boris you are simply out of touch with the public on #Cummings #HS2, #Huawei, #immigration &amp; #BBC , very dissapointed .. @halfon4harlowMP"
2035,Tracks to ruin and rack - sack 'em.. #HS2 https://t.co/dP58Gq7NfQ
2036,#HS2 protest sign spotted on my cycle this morning. https://t.co/sV4ANeCqBP
2038,"HS2 totally irrelevant in Post Corvid19 UK. HS B'Band enables far more to work from home so much much revised Business Case for HS2 collapses, despite what Greenguage 21 &amp; High Speed Rail Industry Leaders Group of Contractors claim. @edwardtimpson @EstherMcVey1 @EdwardJDavey #HS2 https://t.co/OIJ80Y7L7k"
2039,The recently approved #HS2 UK rail project would destroy or damage 108 Ancient Woodlands and much more besides. Please continue to support this action to oppose. TY. RT.  https://t.co/sujkXuXgVr                         @ChrisGPackham @MeganMcCubbin @WildlifeRBLN https://t.co/mymefdDjJv
2041,Another nail in #HS2's coffin London Heathrow third runway is OFF the table for at least a decade https://t.co/u3EUc2OX8o via @MailOnline
2042,#I hope that picture was taken before #Lockdown #HS2 #HighSpeedRailGroup @HSRailGroup? Or is it a case of the\n#HS2NonSocialDistancingVirus spreading further since the news item is dated 7/5/20 https://t.co/B0uXOWFyaq
2044,"#HS2 £2.7bn for a 20 mile tramway, is made out of gold? https://t.co/TkLwuRXVDz"
2049,Protest in the age of #coronavirus \n\n‘HS2 Rebellion’ protesters have been staging a demonstration across more than 20 sites. \n\nThe environmental #campaigners oppose a high-speed train service that will link London with the North of England.\n\n#HS2 https://t.co/ABk9V0X9Wt
2050,"As if any more evidence were needed that HS2 is a ruinous mistake, today’s report by the Public Accounts Committee should be the end of the project: https://t.co/6r5tQVhN6L #HS2"
2051,"Patrick Mercer: How should the #NHS be funded in future? Here are three ideas for starters - scrap #HS2, cut #overseasaid and scale back the Armed Forces...\nhttps://t.co/0gB1zTe750\n@JayMitchinson @IanDayPix @RobParsonsYP @ConHome #NHSheroes #NHSnotHS2"
2052,"I'm not sure if English is your first language Pete, but you have completely corrupted what Kevin is saying. Your quoted slide 3) just says 'major electrification'. It doesn't mention High Speed rail. He goes on to say everything need to be zero carbon in 20 yrs. No chance #HS2 https://t.co/sDhvJbDZuq"
2053,Cancel #HS2\n\n@BorisJohnson
2055,https://t.co/4g6vN2wWYv\nThe economics of #HS2 without even taking in to account the crippled economy we now https://t.co/lmsiBAKKuk doesn't add up #stopHS2\n#stoppingHS2\n#ecocide\n#wildlifecrimes\n#NHSnotHS2\n#policebrutality\n#environmentalcrisis\n#HS2rebellion\n#climatechange
2056,"It’s time Lord Adonis gave us his account of why and how #HS2 was so mismanaged. Three of our worst governments ever - Tory ‘15, ‘17, ‘19 - have a lot to answer for. https://t.co/3UUqVxvVWx"
2057,High-speed rail opponents 'portrayed as posh nimbys' by peer's lobbying firm | HS2 | The Guardian    Old article. #HS2 scrap it. https://t.co/M2vBDHtFdG
2058,#HS2 adds to enormous deficit againgst the will of the common sense people! @Keir_Starmer @Channel4News @itvnews @UKTreasury @CommonsPAC @UKParliament @ClaudiaWebbe @MattWestern_ @johnmcdonnellMP @grantshapps @andrealeadsom @BorisJohnson https://t.co/fq1qO6UHU2
2061,This is ILLEGAL. #RethinkHS2 #HS2 #EcologicalCrisis https://t.co/9kTGDw5GUC
2062,#HS2Rebellion highlight some of the contradictions between what #HS2Ltd say they will do and what they actually do. \n#NHSnotHS2 #StopHS2 #RethinkHS2 #XR #XRebellion #HS2 https://t.co/nWDplM8mwR
2063,More false narrative from the dangerous environmental extremists:\n\n#UK #Parliament #Rail #Railways #HS2 #Business #Environment https://t.co/Gxbu821m7E
2064,Glad it is being reported. But this is not news. Management of #HS2 and associated politicians have been lying from day 1. You can’t polish a turd. https://t.co/aKP8kuDp25
2069,‘The people in the  North are sick of’ Think how Scotland feels mate as you then go on to say ‘the rest of the UK’ #HS2 is NOT something that benefits Scotland!\n@BBCAnyquestions #bbcaq
2070,"#HS2 Fences off the Bridal Ways, Footpaths and  Countryside to Wildlife and You. #DailyBriefing \nhttps://t.co/P8byE5XNd8"
2071,Surely it’s time to cut and run on the HS2 project no one wants! Invest in internet service and local businesses instead. #Yorkshire #doncasterisgreat #sheffield #HS2
2074,"This has to be the most despicable use of #fakenews we’ve seen this year. Not only are they - not - “in control of all three sites” (work continues uninterrupted), they’re breaking social distancing guidelines and putting #workers, including #engineers and #police at risk. #HS2 https://t.co/65xbYGPiHU"
2075,Work on more than 10% of #HS2 sites shut because of social distancing problems\n@NetsNot @ChrisGPackham https://t.co/LYsdPRpcQJ
2076,#HS2 And over the salt mines\n\nhttps://t.co/OW2W0EkAze
2079,Has #zoom just replaced #HS2 ?
2082,Looking at the overall price tag of #HS2 I think this sort of thing may be costed into the total spend 👍 https://t.co/Udjth1yMNI
2084,There are uncanny parallels between #HS2 and the Great Central.  At least Sir Edward Watkin was not using public money. https://t.co/zmqLP40qCT
2086,"An protester has been filmed with blood dripping from his head after allegedly being ""assaulted"" by HS2 security guards: https://t.co/47pcp6Rrgw #HS2"
2088,And @BBCNews reported this on their only headline news on Radio between 6.30 - 9.00am which for some unknown reason has been combined - really not important!! Here's an idea what is OUR government doing. #ImmigrationBill #HS2 #PPEshortage #coronavirus death  etc etc https://t.co/zZe6dWjt3T
2090,"And still the #Tories continue with #Brexit,  #hs2, huge  nuclear power plants and Bailing out rich friends. \n#wednesdaymorning https://t.co/J1I6w2OinI"
2091,Should #HS2 be scrapped? https://t.co/Kc3UN6hJZT
2092,Call it Aqua Morte for London's water supply. What an insult to Florence Nightingale. #HS2 arrogance as per. https://t.co/XFN3wqng26
2096,Carillion liquidator hits KPMG with negligence claim. Is everyone involved with pushing #HS2 negligent? https://t.co/qhXJqt2JQg
2099,"HS2 'badly off course' with bosses 'blindsided', MPs say https://t.co/PJouG0wHHl @BBCNews #StopHS2 #HS2 #Ecocide https://t.co/gKJKKy16LG"
2100,#Brexit and #HS2 are now too costly
2101,Watch “Damage #HS2 has done to Broadwell Woods 14.5.20” on #Vimeo https://t.co/tG8pBQHe2u
2104,Nope. Capacity based on 2016 figures. The world has changed. People won't need or want long commutes for work or meetings between ciities &amp; aviation will never recover to 2016 levels. True CO2 levels not pubilshed. #HS2 is obselete before it's even built
2105,Not least #Hs2! Please let’s stop this madness. #NHSnotHS2 https://t.co/6RyQLvrCQY
2108,They are lying. Empty trains carry no passengers . Passenger numbers for #HS2 compiled by #HansChristianAndersen methinks. https://t.co/seeQN2JyAL
2109,If there are going to be more working from home. How will this impact some of the justification for #HS2 ? Especially when Gov. expenditure comes under scrutiny after #CV19 ?
2112,Petition: Repeal the 2013 and 2017 #HS2 Hybrid Bills halting all HS2 works immediately. https://t.co/zL5pTvmRNI
2116,"What's reality got to do with it? ""blindsided by contact with reality""\nhttps://t.co/wh6EbLwTwe #HS2"
2117,names for #HS2 giant boring machines are to be #Francois and #Farage
2118,#HS2 protesters take to the trees to halt construction https://t.co/p4vXsC3EJ0 via @JOE_co_uk
2120,"#HS2 Littlejohn in Daily Mai\n\nIf the Govt is serious about getting the economy moving, it should forget about HSR &amp; invest in broadband.’ \n\nhttps://t.co/ejenXCEAnO"
2121,Three HS2 protesters arrested in Aylesbury Vale\n\n#HS2\n\nhttps://t.co/VQxbALKAxD
2123,"HS2 Ltd Security Protocol - no means of identification so that those physically attacked cannot sue the thug involved. @edwardtimpson @EstherMcVey1 @EdwardJDavey @Keir_Starmer #HS2. Do you, as MPs, wish to be associated with this behaviour to build a project you voted for? https://t.co/PN60oDG2LK"
2124,This is exactly what the Government #Petition is about exposing culpability for #Maladministration on #HS2 and an immediate halt to the project #NHSnotHS2  https://t.co/2HA3o7vzbq sign it here https://t.co/852fttydfb
2125,Is there any reason on earth would we shouldn’t now axe #HS2?
2126,Can we still afford or even want #HS2  ?Surely post COVID-19 the money could be better spent elsewhere?
2127,#HS2 is too expensive and obsolete - funds need to go where they are needed - #NHSnotHS2 @piersmorgan @ChrisGPackham @DrRosena @RishiSunak  @JonAshworth https://t.co/rw6NjJOkum
2128,New anti- #HS2 group aim to protect 'magical' woodland in Steeple Claydon https://t.co/1r8OFzssZp
2131,#HS2 black and orange army practising social distancing #HarvilRoad https://t.co/vvHjUFjwFd
2133,Bury #HS2 now says peer after latest failures exposed in bombshell report: https://t.co/OwvSfUuMdO
2134,"Interesting to see #HS2 realise post Covid, their business case is even weaker than it is already... https://t.co/wTQFxnIwCT (via @ArchitectsJrnal) https://t.co/oQcVvr5Xim"
2136,"Some media reports on today's #HS2Rebellion #HS2 site shutdown activities coming. 1st #TheGuardian ""  HS2 protesters block sites and call for money to go to #NHS"" @ https://t.co/31iMg9nBc5\n\n#NHSnotHS2 #StopHS2 #RethinkHS2 #XR #XRebellion #HS2"
2137,Hopefully @Keir_Starmer will be raising this at #PMQs and asking @BorisJohnson why he considers it appropriate #hs2 staff are allowed to assault peaceful protestors? @Hs2Labour @labourpress https://t.co/7j37SOCFj4
2143,Also demonstrates that we really do not need #HS2 from London to Birmingham. Spend the money making sure everyone has decent broadband! It’s a political project with no defensible rationale. https://t.co/pta4STzWMX
2144,More #AncientWoodland #HS2 going to fell in #Nesting season Thrse woods ate vital for air quality and biodiversity Rnvirinmental impacts are immediate https://t.co/pJeaLRzm78
2146,#scrapHS2 #HS2 NHSnotHS2 https://t.co/fCa6YFSFl8
2147,"Great wildlife spots being reported on #countryfile at the moment.  So much to cherish and get excited about in our countryside.  Almost made me forget my distress about #HS2, almost... #StopHS2 #Ecocide #BBCCountryfile #Lockdown #NHSnotHS2"
2148,What's going on here then?\nElected under false pretences? \n\n#HS2 @westmidlandsgp #entryism https://t.co/QUmogIndh8
2151,Another project that doesn’t deserve to go ahead. It’s getting to be a long list. #hs2 #heathrow3 #richmondhouse https://t.co/XDeEU0V830
2152,"Correction, Larch Maxey, not Laxey, who travelled from his ‘new home’ in the anti #hs2 camp at Crackley Woods to Euston with impunity. He deserves more than a fine. https://t.co/eCtDmjp8VO"
2154,The Ents from Lord of the Rings. Found these hiding in Norfolk 9m circumference &amp; thankfully not in the path of #HS2. @WoodlandTrust @NaturalEngland @NorfolkWT https://t.co/9722XHycBk
2160,Even the pope doesn’t want #HS2 #StopHS2 https://t.co/4Yh4EQiwTo
2161,"Petition: Cancel #HS2 and use the money for the NHS and local economies, post Covid-19. https://t.co/P8z5EuwXHd"
2163,HSR like #HS2 are still the future.  Maglev and Loopyhype are the ones that are obsolete. https://t.co/4uDG0Mampy
2164,#HS2 is a very expensive project. At the very least the likely financial consequence of the Coronavirus and its lockdown should be cause to delay both it and any other significant projects. https://t.co/iDYctBaJKO
2165,Cameron (Clegg&amp;Milliband too) signed off the Chinese #HS2 deals in 2013 Please join me in the fight against them taking over our country by economic stealth &amp; debt handcuffs by responding to this @Conservative #Chinese trade survey https://t.co/CoF8LZFxH1 https://t.co/c5ZVuPN11l
2167,Fund theatre before trains \n\nSave Culture not HS2\n\n#HS2 #Theatre
2169,Really highlights what hypocritical idiots @Hs2Rebellion are.\n#HS2 #HS2andNHS https://t.co/hE42FujYPc
2171,Time’s up on #HS2 - money needed elsewhere @BorisJohnson @RishiSunak @piersmorgan @GeorgeMonbiot @Keir_Starmer @DrRosena #NHSnotHS2 https://t.co/o5PjSA6jdS
2172,HS2: Fuck ‘em. Wanna build a train set!\n\n#HS2 #Trees https://t.co/nFkGDatOxr
2173,say NO to #hs2. THEY have not been #honest .@DKShrewsbury @lucyallan @OwenPaterson @markpritchardUK @Dunne4Ludlow https://t.co/Ae7VHcY98g
2177,#HS2 “badly off course”\nhttps://t.co/msXSut2sME
2180,More #covidiot anti #hs2 protesters who think the #COVID19 Lockdown doesn't apply to them. Just another example of the #hypocrisy of their #NHSnotHs2 hashtag. #stophs2isdead https://t.co/NPtxSQV5cc
2181,Despite police en masse today in #GreatMissenden for zero reason our Alan @Scruluce74 has been busy bless him #NHSnotHS2 #HS2 no thank you! Facebook #StoppingHS2Chilterns https://t.co/znRWMq3ZsR
2182,With #coronavirus forcing a rapid restructuring of our economy; public transport cannot be modelled the way it was before. \n\n#HS2 is now utterly pointless and would be more risk than benefit. Cancel it. https://t.co/nQdnJr55nM
2184,"What LegaL Powers do N.E.T. Enforcement Agents have? Who defines those Powers? HS2 Ltd or a Court? Should they be easily identifiable or is it lawful to hide your identity? Beginnings of a ""Police State""? #HS2 @edwardtimpson @EdwardJDavey @Keir_Starmer @NetsNot @stophs2 @mcahs2 https://t.co/NdTle0UUET"
2186,The cost of HS2 will exceed all projections and that is the last thing that should shackle the economy given the uncertain future: https://t.co/VMjMQxIOD8 #HS2
2187,More road lobbyist claptrap.\n#HS2 https://t.co/isHORMsO6J
2189,#hs2\n⁦@BorisJohnson⁩\n⁦@grantshapps⁩\n⁦@Andrew4Pendle⁩\n\nA good argument for scrapping the blank cheque ultra high speed boondoggle between Birmingham and London and focussing resources where they are needed!\n\n https://t.co/aJvOwapATy
2190,"Hmm, now where could I get my hands on £100 billion+ ? #richmanstrainset #hs2 https://t.co/jAOD4ICWYk"
2192,Add #HS2 #NHS and arms sales to #Saudi for war on #Yemen to that list too. https://t.co/L5SBBYPa2v
2193,#Countryfile #NationalDawnChorusDay #DawnChorusDay #BBCCountryfile Feel sorry for nesting birds hit by #HS2 https://t.co/XQPRMSo6oY
2194,How much did/will @BorisJohnson waste on #Trident #HS2 #gardenbridge etc etc\n\n#SaveOurNHS #nevertrustatory #BorisOut https://t.co/GW6Yj65M21
2195,"Hi @RishiSunak, have you thought about the cancelling the costly #HS2 project and better spending the money elsewhere? #AskRishi"
2196,"""#HS2 Ltd CEO Mark Thurston trousersover £600,000 per year (the highest of any gov official), failed “to give an accurate account of the programme’s problems” to the committee.\n\nHe is just one of 47 HS2 employees paid more than the prime minister #marrr #marrshow #ridge @lbc"
2197,Should #HS2 be scrapped? https://t.co/DiDuVwtYjN
2198,Boris’ chop-down in lockdown https://t.co/S0z0kLEstd # via @ecohustler #HS2
2200,#HS2 drilling activity damaging Shardeloes Lake near Amersham @CherylGillan @GarethWatBucks https://t.co/U0u9M4wzGW
2201,"YIFFANY I LOVE YOU,,... I HOPE SHES OK #homestuck #hs #homestuck2 #hs2 #yiffany https://t.co/fnEBiakqe7"
2204,#failingGrayling the gift that never stops giving #HS2  #charlatans https://t.co/kh1lxxH6fC
2205,Mass transit systems are rapidly becoming obsolete including #HS2 https://t.co/Nrt8sMqs4l
2206,So stop #HS2 https://t.co/DqxB9i3rzu
2207,Scrap #HS2 https://t.co/bT5BpF2DHt
2209,My report from Crackley Woods on the #HS2 protesters spending coronavirus lockdown in trees https://t.co/hVYoAIibx6
2210,The @LBC report about the #HS2 protestors jogging on the spot to show police they were doing essential exercise made me laugh out loud.
2211,BBC News - #HS2 protesters spending #coronavirus #lockdown in trees https://t.co/6SPvu5MZ0v
2213,"Another 'Green' slings mud, then runs away and hides. Intolerant lot, aren't they? #hs2 #stophs2isdead https://t.co/vlmDsBwZrP"
2214,"This morning I, with others was verbally abused by a #HS2  contractors HGV (#Mansfield) for driving dangerously off a prescribed route where there are walkers and cyclists, many of them children. Utter insanity"
2215,Back in 2013 Microsoft said #HS2 was a strategic mistake\nbeacause home working would kill the business model. They were correct. https://t.co/BEtmA2Bdmu
2216,There will be a huge decrease in number of people commuting and the capacity argument for #HS2 has disappeared.\n\n@transportwatch1 @transportgovuk @RichardWellings @PrivateEyeNews @Andrew4Pendle @CherylGillan @gregsmith_uk @RobBAylesbury @joymorrissey @Mike_Fabricant @ABridgen https://t.co/z9kGYVzdgL
2218,They need to shout a bit louder about stopping #HS2 https://t.co/yWMo4X5eMR
2223,MPs say #HS2 bosses have been 'blindsided' and knew of problems two years ago https://t.co/0PvxIFEBHx #Conservatives #Tories #Labour
2224,The reckless behaviour of HS2 construction workers is causing distress and panic among local residents: https://t.co/w2kKw9w8Hi #HS2
2226,HS2 - the high speed railway - is still causing controversy with protestors living in the trees and camps during lockdown.https://t.co/DEMDXdoAab  \n\nWhat are your thoughts?\n\n#HS2\n#HS2Protestors\n#Protest\n#Trees\n#AncientWoodland\n#AncientTrees\n#CrackleyWoods https://t.co/c0taokRJAP
2227,BBC News - #HS2 protesters spending #coronavirus #lockdown in trees https://t.co/T6ynKe2BWZ #StopHS2 #RethinkHS2\n\n#NHSnotHS2
2228,"The Great #HS2 Betrayal \n\nWatch @BorisJohnson turn his back on Sir David Attenborough, our woods, wildlife and all the citizens of this country\n\nhttps://t.co/YobqH7SULG \n\n#thanksboris #NHSnotHS2 #MattLucas #stayingalert https://t.co/JUGewlXncy"
2229,Protesters block #HS2 building sites during ongoing #coronavirus #lockdown\n https://t.co/PEuhehxonf #StopHS2 #RethinkHS2 \n\n#NHSnotHS2
2231,Protesters block #HS2 building sites during ongoing coronavirus lockdown\n https://t.co/zIjvlnZ9i6
2232,"#Aviation bail-outs: the Guardian says  - ""campaigners said they were hopeful [green conditions] will be supported by new laws in the coming years.""\nYou just don't get it - there's no 'couple of years'. \nDrastic action now.\nNo #bailoutpeoplenotcorporations.\nNo #HS2 https://t.co/oko4cAixm1"
2235,At this point in time #government funding for non-vital projects should be paused to divert those funds into finding a permanent solution for #Covid_19 Regardless of where you sit when it comes to #HS2 This pandemic needs be be resolved faster than any project. #uk #British
2237,"Got to love the MO of these  guys, they scream its not true, until they are found out, then they say it's old news.\n\nEvery time. \n\n#HS2 is still in a mess. Still has the same management. https://t.co/BIcClWbTCV"
2238,"HIGH-SPEED INTERNET\nSir, This dreadful pandemic has highlighted the irrelevance of #HS2 https://t.co/mfzbZTsQNl"
2243,"And @BorisJohnson is cutting them down in nesting and breeding season, in the pandemic for #HS2 https://t.co/IdbZF8DhT1"
2246,Some really good #HS2 #Greenwash tree figures here Thanks @clivehiggins5 #NHSnotHS2 https://t.co/hcNPrU2Kbu
2251,"#HS2 Christian Wolmar\n\nOakervee Report - one is left astonished at the lack of detail that has gone into the project, despite the fact that it has been developed for a decade and some £8bn has been spent. \n\nhttps://t.co/VgF91juVHs"
2252,"This is Another Petition .. \nCancel HS2 and use the money for the NHS and local economies, post Covid-19. \nIts doing really well.. please sign and share this also.. \nhttps://t.co/Jdjl5TzWAI\n#NHS #StopHS2 #NHSnotHS2 #Nurses #PostCovid19  #Covid_19  #EconomyAfterCoronaPandemic #HS2"
