,text
1996,#hs2\n\n“Answer to pig farm dilemma is cancel HS2” - Doncaster Free Press https://t.co/uHxgnY9T2q
1997,Now its clear. #HS2 is about trashing ancient woodlands to expand aviation. Climate madness. @flyingless @stopHS2\n\nhttps://t.co/MGDUrY6e78
1998,#HS2: Too expensive to fail?\n\n#WhiteElephant #VanityProject https://t.co/kewUhKxxdL via @MetroUK
2000,"While a handful of politicians and vested interest lobbyists want to convince people that the North is all for #HS2, here's another poll that suggests otherwise on @leedslivenews  https://t.co/f1IrDtKIcn #StopHS2 #Leeds"
2002,Axeing controversial #HS2 project would fund 28 vital transport links https://t.co/SjfPt64oej https://t.co/tbe5ncAJ3r
2004,#HS2 are #Netters and #Tree &amp; #Hedgerow #Habitat destroyers! https://t.co/m6A9Qfwx5m
2005,Does #Yorkshire really need #HS2 ? https://t.co/mgTlCxzknM @HS2ltd
2006,"#hs2 good job, as #Crossrail is now an admitted failure, there is no 'crossrail' contamination of hs2 isn't? Oh.\nhttps://t.co/cjEWIUOapO"
2007,"#HS2 Chuckle vision, chuckle chuckle vision https://t.co/3ZoDSyWXG8"
2011,£6k of public money spent hiring inflatable photo booths to promote high speed rail to young kids.  Isn't the High Speed Rail College half empty!!!  #HS2 https://t.co/4udkzJXmmA
2012,"No 113 of #stophs2isdead, highlighting how many #stophs2 Tweeters threw in the towel years ago. The ironically named ‘white elephant’ managed 4 tweets from April 2011 until disappearing in Aug 2017. #hs2 https://t.co/yOTeasu3xw"
2014,This concerns the dispute at Old Oak Common due to the Bechtel challenge regarding the awarding of #HS2 contracts\n\nBalfour Beatty warns delays on #HS2 putting people's jobs at risk https://t.co/cZwfxuDGcu
2016,'Impostor Syndrome' has never troubled #HS2 Paul - as it should have done. https://t.co/FPHywtRdbL
2019,Compare and contrast: 9000 people are now employed building #hs2. How many people turned up at the last #stophs2 national demonstration outside Parliament in 2014? Less than 100. https://t.co/lw29IsmDwI #stophs2isdead
2021,Brexit party would scrap #HS2 https://t.co/92Hw3PAg37
2022,"I see the latest #stophs2 petition is proving (yet again) that they're not just a tiny bunch of #nimbys who live on the #hs2 route, oh no! Just look at the signatures map! 🤣🤣🤣 #stophs2isdead https://t.co/tZFQ1M188P"
2023,Don't tell me HSUK have re-invented themselves? #hs2 #stophs2isdead https://t.co/3Fw38Kc6eS
2026,"The latest news about #HS2: ""Limit HS2 speeds and move terminus to cut costs, say Lords""\n\nby @GwynTopham via @guardian \n\nhttps://t.co/FQoWl3BXbP"
2027,WHERE IS ALBUM WE NEED THE DAMN ALBUM WHERE IS THE ALBUM WE NEED THE DAMN ALBUM #HS2  https://t.co/Enw0mjV7rk
2030,"Westminster only serves London.  Liverpool never actually believed they would get #HS2 link, did they😆\nhttps://t.co/M8jSSVojD0"
2031,"All has to be done within this brave new world of declared #ClimateEmergency  - so no more airport expansion or #HS2, which itself admits won't be operationally carbon neutral even after 120 yrs. Add loss of habitat + extraordinary amounts of concrete and steel for construction. https://t.co/xxHXZce34l"
2032,"No 107 of #stophs2isdead, highlighting how many #stophs2 Tweeters threw in the towel years ago. Here’s the ‘monographer’ who didn’t make much of an impression as he/she only tweeted from Jul 2013 to Mar 2014 before giving up. #hs2 https://t.co/IhdjGhsrE4"
2033,We love Lord #HS2 Adonis of Camden in Camden. We never see him however.\nhttps://t.co/VLEku1FUzB https://t.co/7Ov6GylDhF
2037,"#HS2 #procurement blunders have cost us £100m, Bechtel says https://t.co/NtJKkJrIBm"
2038,"#VGU6 #HS2 will 'short change' the North, say peers https://t.co/9hD5zSJvYq"
2039,"#HS2, Colne Valley and the threat to London's water supply https://t.co/pKFiV0PGqp via @wordpressdotcom"
2041,Spot on. #HS2 has been unfairly maligned – it is not just a line to #Birmingham https://t.co/GOX8hkpeVk
2044,Conservative members want to scrap #HS2 high speed rail line https://t.co/JxOBdsMLJM
2045,If #HS2 is slowed down they MUST go back to the drawing board. Slower trains means they can go around rather than through buildings farms/homes/businesses. But we think it should be binned. https://t.co/KyEoDZUm8O
2046,"The House of Lords yesterday published a report calling for #HS2 to be paused. With nearly 300 tier one suppliers, scrapping the project would significantly impact the construction and engineering sectors in particular. Get in touch to find out which firms are most exposed"
2047,"More taxpayers' money down the #HS2 drain. Stop/go delayed for months, Phase 2 now very very much in doubt. Prime Minister and her chancellor on the way out and all pretenders to the Tory throne want to #stophs2\n\n#HS2 opens Manchester Office https://t.co/pdSnXvP3PC via @aboutmcr"
2048,#HS2 casts uncertainty over future of Wimboldsley Primary School https://t.co/OSN6HwaC3D
2049,"""83% of London's rail passenger traffic, comes from the South and the East of London, NOT from the North. So any serious justification for the #HS2 scheme no longer exists."" - Lord Framlingham."
2050,Environmental protesters barred from #HS2 site in west London https://t.co/ErHcKgoUdI
2051,Should #HS2 be scrapped? https://t.co/nVec7NOGSQ https://t.co/5YzNFBgVGo
2052,Is it the end of the HS2 line? https://t.co/l1BqcI3Ctc\nFind out what the fuss is about this week at #HumanJam #HS2
2053,Oh dear @henrimurison - more bad news for #HS2 https://t.co/bZlR2CEf1K
2055,#WakeUptoMoney #hs2 The money should be invested in upgrading rail infrastructure nationally. For example we have new bi mode trains from Paddington to Gloucester that have to travel at snails pace on non electrified old tracks from Swindon to Glos and Cheltenham
2056,Author @TravelscribeUK laments the impact of #HS2 on the #Chilterns https://t.co/XLp4lQyGWD #TRLT @stophs2 https://t.co/XUsrBcBAIT
2057,"No 109 of #stophs2isdead, highlighting how many #stophs2 Tweeters threw in the towel years ago. ‘Why #hs2’ tweeted 118 times between July 2012 and December 2017 before disappearing, presumably joining the long list of those bought out by Hs2. https://t.co/f5KUqX20Lm"
2058,Through his sisters garden. She lives in Malpas? Nowhere near the #HS2 route. Happy to be corrected if wrong! https://t.co/lwQidYhFYs
2062,"Thank you #HS2 Paul, 'World's Wrongest Man' https://t.co/6rQpOFxUif"
2063,"With an upcoming Tory leadership election on the cards, a new poll has found that 57% of Conservative Party members believe that #HS2 should be scrapped, with only 32% believing it should be continued https://t.co/1FEw31l8DO https://t.co/AnOy0P1HFf"
2064,Do keep up - #HS2 Liverpool link to be axed\nhttps://t.co/2Vls323Xf6 https://t.co/kY2ZwQ3fKc
2066,#HS1 was built to Kent principles in with co-operation of locals. #HS2 is ultra-nasty in co-operation with no-one https://t.co/oAOKBkc53i
2067,"I went for a walk around Little Missenden today, here is the view that would be spoilt by #HS2 https://t.co/dAs62tBKol"
2070,"Eco - Jedi Rebel Day\n\nSaturday, May 4, 8 AM – 10 PM\nColne Valley, Harvil Road, England, UB9 6JW\n\n@LdnRebellion, @saveColneValley, @UKRebelA and others will be helping to protect forests and London's drinking water from #HS2:\n\nhttps://t.co/Ebnguufunz\n\n#StopHS2\n#SaveColneValley https://t.co/6k6psJs2AV"
2071,Now only the well behaved rich will be able to travel on the 'elite only' train #hs2 State controlled Communist #China to be given control of uk rail. ?  https://t.co/6sLqgLyvwN
2072,The goons at @HS2ltd scraping the barrel by suggesting the service will be attractive to football fans.\n#HS2 https://t.co/NBXZ6gD40w
2073,"#NorthernPowerhouse = Temporary Construction, House Building &amp; Warehousing with dead infrastructure like #HS2 resulting high corporate debt to GDP. Peanuts for R&amp;D, industry creation, regeneration &amp; the high skills &amp; wages needed to create a real Northern Powerhouse."
2076,"They did. Weren't listened to, as usual. #hs2 https://t.co/V5BeNnfkdd"
2080,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy \nPetition: With ‘notice to proceed’ delayed again, halt all HS2 enabling work immediately. https://t.co/NV92zWxRey https://t.co/DmuJPWypnd"
2084,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy \nPetition: With ‘notice to proceed’ delayed again, halt all HS2 enabling work immediately. https://t.co/NV92zWxRey https://t.co/bFfJtstnW9"
2085,"#Nets ""must be checked three times a day and I can not believe that is happening""  Neither do we! #Netting #ParliamentaryDebate  Please note the professional body @CIEEMnet advise against netting #HS2 #StopHS2"
2088,"At least #EstherVey @EstherMcVey1 is against #HS2 which is more than can be said for Amber #Rudd, David #Lidington and Theresa #May! @Daily_Express @DailyMailUK @Telegraph @FT @thesundaytimes @BBCNews @bbclaurak @bbc5live @itvnews @Channel4 @MENnewsdesk @bucks_herald @SkyNews https://t.co/pCbyDwj0jj"
2089,"A Dorset Lad it makes me so happy to see the #HS2 question on #BCCQT.\nThe #SouthWest though gets lumped in with London and the South East, but it is completely overlooked and ignored in policy decisions"
2091,"I have to say that anyone who supports #StopHS2 will enjoy #HumanJam at @CamdenPT. Everyone at the #ColneValley camp should make a block booking for a start, as should anyone who wants to politically or socially understand #HS2 a bit more. Until 25th May. https://t.co/U73ChrQN9N https://t.co/rWcxFbmgWl"
2092,"Petition: With 'notice to proceed' delayed again, halt all #HS2 enabling work immediately. https://t.co/WyWHk18Dgt"
2093,Excellent\nGet #HS2 scrapped.\nWaste of money.\nWhite elephant\nVanity project. https://t.co/RI6LWHBxJ6
2094,"Henri, problem with your tweet shines out - ""backed by council leaders"". Not backed by travelling public who just want decent, affordable local commuter services, be that by electric bus, tram or rail. Not another fast environmentally devastating ultra fast train to london #HS2 https://t.co/IaAcCAfx8w"
2095,"Ten thousand signatures in less than a week for the latest #StopHS2 petition, not too bad! To be part of the next 10,000 visit this link https://t.co/xrAPAA66vv #HS2 https://t.co/igGbagniFi"
2096,Anti HS2 song performed at Stop #HS2 event https://t.co/iOmcZ26wvG
2098,Groundwork for a dodgy #HS2 deal? https://t.co/b61UMFQ7t5
2102,"Matt Bishop Completes Walk of HS2 Line, Calling for More Direct Action #HS2 https://t.co/5ZlzDUmDwa"
2103,There seems to be a huge (£100M) #HS2 cost for locals in Solihull https://t.co/JxznvDTAug https://t.co/4DkQP9la9g
2104,Interesting now how many alternatives to #HS2 are emerging. It clearly is in a terrible mess. https://t.co/s4cY7wRDLI
2105,"It's took the Lords longer than Brexit to realise what we all know here, that #HS2 will not benefit the north. It will impact greatly on the environment however 😓"
2106,The majority of support in London recognises that #HS2 will extract labour &amp; capital from the North and send it south. It must be stopped. #StopHS2 https://t.co/gGFBHJy6sa
2107,#HS2 can’t even manage to look after thousands of newly planted trees. Imagine if they were put in charge of a massive infrastructure project. Oh...! https://t.co/o0z4ZABVDN
2109,"Conservative members want leadership rivals to axe #HS2 and aid target, poll reveals https://t.co/1vCUhuOioP via @PoliticsHome"
2111,"#HS2 Contractors Abandon Steeple Claydon, as Call For Direct Action Intensifies ✊https://t.co/3OXeCiv3vc via @YouTube"
2112,SUPPORT SARAH GREEN WHO IS BEING THREATENED WITH FEAR &amp; MENACE...#HS2 https://t.co/7xhhMlGhDs via @YouTube
2113,First good reason I have heard for spending £110Bn on #HS2 - more and more people will use it for 'shits and giggles' thereby replacing declining business use https://t.co/en89VwFWtF
2114,Greatworth hopeful parish council coalition will help to stop #HS2 https://t.co/po2JHATUsh
2115,The next PM must recognise HS2 for the wasteful vanity project it really is: https://t.co/fgAdcFrM2v #HS2
2117,"No, Amber Rudd. The next PM must recognise HS2 for the wasteful vanity project it really is' | via @telegraph https://t.co/BjzlJwxI9Q #HS2"
2119,#HS2 is becoming unaffordable and pointless https://t.co/RymOrEstH0
2120,Okay but are we about to get 3 blank posts and then a fucking Gucci ad or what’s up? I smell the beginning of #HS2
2121,"Take it from me. #HS2 IS needed for capacity.   And to be clear, I mean train paths, not the capacity of the UK's world-class rail industry to spend taxpayers money.  #HS2alltheway  #failinggrayling\n\nhttps://t.co/jWRjfE9SRw"
2124,If you want to be in Birmingham 17mins earlier then get up 17mins earlier - Bonkers #hs2 Imagine £1m being spent on each village in the country and millions in each town and city! The difference @talkRADIO
2126,It's not too late to #StopHS2 in its tracks. By @Mike_Fabricant https://t.co/MMk6BFnoqY via @telegraphnews #HS2
2128,DT Michael Fabricant: Why itks not too late to stop #HS2. (Beyond the pay wall)\nhttps://t.co/HFSPky8q9E https://t.co/zEcB3TauIP
2129,"My train from Euston just rolled into Preston, Lancashire (on my way up to Penrith), in what feels to me like no time since we left London. Why do we need #HS2 again? Seems a madness to me."
2130,News: #Lichfield MP @Mike_Fabricant says it is not too late to scrap #HS2: https://t.co/Q3QzIg45KO
2134,You have a pic of Boris there - is he in favour of scrapping #hs2? https://t.co/AF2HGo43tD
2137,I have just opened my postal ballot and this just fell out? How is that a thing? #hs2 #NorthernPowerhouse https://t.co/k00slF8OWs
2138,The Lords have delivered a damning indictment of HS2 - CapX https://t.co/P0B7DkbGn4 #hs2
2141,Lichfield MP says it is not too late to scrap HS2 #HS2 https://t.co/HGPGMSa7QP
2143,"After @NCHSR decided to distance itself from #HS2 this week by dropping 'High Speed Rail' from its name, now we get to find out it is a complete financial basket case, perfectly demonstrating it is HS2s baby white elephant https://t.co/ODVUiJ4SH8 #FEweek via @FEweek #StopHS2"
2147,One of the Brexit Party's key policies will be to scrap #HS2\nhttps://t.co/grDe2K0UYn
2149,"Look at this! ""Preparatory"" #HS2 Works #Ecocide #StopHS2 #Buckinghamshire https://t.co/D0lwItxzd7"
2150,"#bbcqt why do we need #HS2 connecting us to London?\nMove Government North to Leicester, or nearby.\nThat'll answer the arguments raised for this White Elephant\nSod the Construction Industry, which won't even buy British Steel."
2151,"HS2 | Scrapping #HighSpeed2 / #HS2 would be a “disaster” for the economy in the #Midlands and the #North, more than 20 key political and business figures from those regions have warned the Treasury.\n\nhttps://t.co/0JNhXdwaJF"
2159,"As we always suspected but ignored and labled as ""antis""  or ""nimbys"" #HS2 is not as green as they would like you to believe. \nWake up \n#ClimateEmergency"
2162,Amazing. The 12 @ExtinctionR activists sitting in trees last weekend at Harvil Road to stop #hs2 cutting them down got coverage in every media outlet. Your letter was published in the @yorkshirepost and taken up by @CNplus full stop. https://t.co/WKQAvOU41O
2163,Axeing controversial #HS2 project would fund 28 vital transport links - and here's what you'll get for your £50billion saving https://t.co/AZfYyZezJF #StopHS2
2165,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy https://t.co/RN8ccSNOvt"
2166,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy \nPetition: With ‘notice to proceed’ delayed again, halt all HS2 enabling work immediately. https://t.co/NV92zWxRey https://t.co/jzQ0cIONLO"
2167,"This glancing blow against #hs2 comes from Cheshire @henrimurison which, last time I checked, is not in Buckinghamshire https://t.co/QeFgf85j68"
2169,Scrap it now. Build a national cycle network instead. #StopHS2 #cycling #ebike #hs2 https://t.co/zPqZ5oz2e2
2170,Only if anti #HS2 https://t.co/dRIvt0doHb
2171,Conservative members want leadership rivals to axe #HS2 poll reveals https://t.co/BXWja1leWn via @PoliticsHome
2172,Sun - Quentin Letts:Few voters want the HS2 line yet MPs press on with it. Nuts. https://t.co/gz1Wub1u88 #HS2
2174,"Raise money toget out of financial troubles @BritishSteelUK  then let’s get out of #brexit so we don’t pay environmental carbon tariffs to the EU which fills the EU coffins for no retns it’s a #gimmick buy British heavy steel, framework build to every building #HS2 #HS3 #engineer"
2176,And help stop #hs2 which @TheGreenParty has opposed from the outset https://t.co/acAWfb95yS
2177,Scrap #HS2! We already have fast-enough train network for a small island. https://t.co/Ytd9Fi83EM
2182,Direct action against #HS2. The resistance is growing. #StopHS2 #ScrapHS2 https://t.co/GYcKmkg9Oj
2183,"Really #HS2 Paul - veracity is not in inverse proportion to the blood pressure of the person looking at the information. They are ORR figures and they do not have the bits in the middle missed out, 'Like wot yours have' https://t.co/IR8ZsozGGL"
2189,#Hs2 Paul doesn't like us. We don't like him. https://t.co/c2WbxweZW7
2190,"House of Lords Economic Affairs Committee are ""far from convinced"" the new high-speed railway will be built within the budget. \n\nThe North of England will not be offered value for money and there are risks of 'Shortchanging'\n\nRead the full story 👉 https://t.co/5M0UoJCmSY\n\n#HS2 https://t.co/WDm4wOJn2J"
2196,Here's someone else who wants to scrap #hs2 https://t.co/0U7McZadM5
2199,Is the government paying for a Manchester Airport #HS2 station then?\n\nCue tumbleweed...... https://t.co/c2oFww3ucx
2200,"Ministers have failed to make the case for building #HS2, Lords report to warn' | via @telegraph https://t.co/7x3A77vdaL"
2202,FUCK ITS MAY 12TH \n\n#HS2
2203,https://t.co/vg5oPwiorX You can see why #HS2 type projects are so attractive to Spanish Politicians. That sort of corruption would never happen here. https://t.co/xeDeZgvtbg
2205,"The catalogue of @theresa_may  disasters which her successors will have to clean up, grows daily, at stupendous wasted expense. #Huawei #GavinWilliamson #MarkSedwill #BrexitBetrayal #Hinkley #HS2 #Heathrow #r4today #gmb #TalkRadio #lbc #BBCBreakfast https://t.co/oecz8CjQyl"
2206,Just when you thought that you were safe of #cameron #HS2 #bbcqt
2207,Axeing controversial #HS2 project would fund 28 vital transport links https://t.co/OXM5oLu0XU via @MailOnline
2208,The National Infrastructure Commission has said #railfreight is not the future so #hs2 Capacity is short term only it’ll be obsolete by the time it’s built..... #bbc5live #5live #WakeUptoMoney @bbc5live https://t.co/uvO0Od4NWU
2211,#HS2 protester Sian is out of her tree after 13-hour stint https://t.co/EseTidqaVy
2213,"Ministers have failed to make the case for building #HS2, @LordsEconCom report to warn https://t.co/tnyKS3L2DG via @Telegraph #StopHS2"
2215,Why are they continuing to support #hs2 when they have been told many times that it will not rebalance the economy but just the opposite.\nThey must have been told to support it or get nothing.\n\nLeaders stress importance of HS2 and NPR | Insider Media Ltd https://t.co/wgYWi7D31D
2218,"#HS2 Arrive at Bham International, last few spaces in car park, full trains to London with no seats and people want to cancel HS2. Unbelievable, where is our ambition to build and invest, in the future we need high speed trains and we need HS2 in Midlands."
2219,"Come on @UKLabour, your party and Parliament have declared #ClimateEmergency, yet dozens of your anachronistic northern MPs have signed up to support the #hs2 project which INCREASES carbon emissions 👇\n\nThe opportunity costs of HS2 | Policy and insight https://t.co/pIen3tG8Re"
2220,why doesn't anyone realise that #HS2 is about increasing capacity on the West Coast mainline which will be full in 10-15 years?? NOT just getting there 20-40 minutes faster... #bbcqt
2221,i stg this had to be a fucking joke  #HS2
2223,TP Weekly News Story – Northern leg of High Speed 2 at risk: https://t.co/Q0AmuB7xh6 #HS2 https://t.co/dvd4Rw3AOc
2225,Yeah. Scrap it now! \n#HS2\n https://t.co/CKqNzRg656 via @Telegraph
2232,Tory competence turns to dust yet again #HS2 #Brexit #PESCO #Policing https://t.co/COC9CBT5Sx
2237,"#ALLOUTPOLITICS HS2 Was Adonis's vanity project, instead of upgrading rail in the north. This donut advocated HS2 for the benefit of the South and not a shit given about the North and its transport needs. He's an idiot! #HS2"
2247,The only thing stupider than building #HS2 would be to build it to end in a field near Lichfield https://t.co/qdd97pwUKo
2248,"Ministers can scrap a half-built #HS2 when gets to Birmingham, says head of National Audit Office ' | via @telegraph https://t.co/e9CXy72qgY"
2250,Should #HS2 be scrapped? https://t.co/C5UcP71QXl
2251,And cancel #HS2! https://t.co/YRDPR4lPW5
2253,"No, Amber Rudd. The next PM must recognise #HS2 for the wasteful vanity project it really is https://t.co/UpUQToybjS via @Telegraph"
2255,Leeds Uni lecturer questions environmental damage being done for #HS2 https://t.co/tsEsYMDHVl via @YouTube
2256,This is very uncomfortable ... I find I’m in agreement with David Davis re #HS2 https://t.co/xdrwANG4vY
2257,Even #HS2 say it will take 120 years of operation before it becomes carbon neutral #ClimateEmergency https://t.co/vrK7daPxPF
2258,"he is indeed looking at the time ticking, counting the time before he drops #HS2🌸 unannounced https://t.co/uSjplnuIF9"
2262,"And what proportion of those footie fans earn £70K+, the government target passenger salary? Whoever came up with this little #HS2 PR ploy certainly knows absolutely nothing about the world of football whatever way you look at it.🤣🤣🤣🤣 https://t.co/1sR6rgxpIz"
2263,"Totally weird @AmberRuddHR mortgaging her economic credentials on #HS2. \nWhen i/c of energy and climate, she made the most intelligent speech on energy policy since Alistair Darling's time (since backtracked by Greg Clark). \nWhat on earth is she thinking? https://t.co/GKuOk6enW8"
2265,Radio 4's Any Questions audience gives a massive applause to the idea of cancelling #HS2 https://t.co/2tA6h5F0KZ #stophs2
2266,It’s the Woman from the Treasury......she say No to #hs2! #NorthernPowerhouse \n\nhttps://t.co/Z8OcZNNDPc
2267,"Well it's polling day, and in the heart of the Chilterns AONB already desperately scarred by #hs2 enabling works, we have had leaflets from every party bar the @Conservatives. So to vote against #hs2 it's @TheGreenParty if you're remain and @brexitparty_uk if you're leave."
2270,"I know HS2 is big, but I don’t think they should bulldoze the WHOLE region just so Londoners can get to Scotland quicker... 🤔 #hs2 #highspeedrail #LibDemFightBack https://t.co/FYj52Ik49q"
2274,"Another tiny &amp; ineffectual anti #hs2 protest is nipped in the bud...""Environmental protesters barred from HS2 site in west London"" https://t.co/zLflykmLnV"
2275,"#HS2 proposal for Leeds station. Around 60 metres of real estate south of river will go. @asda HQ demolished. @HiltonHotels Leeds demolished. Dead-end HS2 station with no possibility of HS2 trains running to Bradford, Harrogate, Aire Valley, Huddersfield etc. Shocking plan! https://t.co/OkxZXTGqUj"
2277,"Liverpool #HS2 link axed, says mayor Steve Rotheram https://t.co/QAGy7vHKxc #StopHS2"
2279,#HS2 protesters force closure of works site in Steeple Claydon https://t.co/J2gVeKhyrF
2281,'SCRAP #HS2!' BBC Question Time audience cheers as rail 'vanity project' is bashed https://t.co/88aVKm011v
2283,#HS2 Maybe? Although he does say needs reviewing. Sounds weak. https://t.co/UGIsZQB7me
2286,#Staffordshire county council wants #HS2 enabling works put on hold https://t.co/w4Itmz4AbM
2288,You really are an anthropological curiosity #HS2 Paul. Let's hope you have never reproduced. https://t.co/RiiyT7OONH
2290,Here are the transport improvements we could have if we scrapped #HS2 https://t.co/xVMrqeTmOi
2291,When you’re keen on over-expensive rail projects and imagining a large pair of breasts \n\n#bbcqt #hs2 https://t.co/LZAtOHAQMu
2292,There you have it folks.....Amber Rudd is against the Party membership opinion on #hs2 as well as Brexit! Anyone accepting her support has no chance in a Leadership Contest! Another lackey shovelling Osbornes High Speed 2! @CherylGillan @BorisJohnson https://t.co/pztpE7G3p6
2293,'SCRAP HS2!' BBC Question Time audience cheers as rail 'vanity project' is bashed https://t.co/HADCzL0ni4 #hs2
2295,"#HS2 Paul, 'Worlds Wrongest Man' https://t.co/j53PPTN2jS"
2300,#hs2\n\nStill no answer that I can find-what are they hiding? https://t.co/KB81OR6K4A
2301,Oh look!\n\nHenri's written a letter to the @yorkshirepost for a change🤣🤣🤣🤣 He's banging the drum for #hs2 when polls show northerners would rather have decent commuter services.\n\n The North needs HS2 and not this half-baked plan – Yorkshire Post letters https://t.co/3XeqEW6Rqn
2303,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy \nPetition: With ‘notice to proceed’ delayed again, halt all HS2 enabling work immediately. https://t.co/NV92zWxRey https://t.co/m013yoJ9zA"
2305,"People of the same trade seldom meet together, even for merriment and diversion, but the conversation ends in a conspiracy against the public - #HS2\nAdam Smith https://t.co/gJDYtgpsWz"
2306,#hs2\n\nPictorial record of some of those responsible for the blank cheque needed for this boondoggle https://t.co/niFJ9Ceva1
2309,National college of empty spaces #HS2 https://t.co/0hCFeyrJ8X
2310,"""To deliver this project well, you need a really clear steer...you need an intelligent client...."" #HS2 @BBCBreakfast \n""Started with a £31.5bn budget, now £55.7bn....""\nThese are PROFESSIONAL people talking about the #HS2 #stopHS2 #wasteoftime #wasteofmoney"
2312,Terrifying #HS2 https://t.co/2Qf5mpduJ9
2313,Cheryl Gillam's request for #HS2 work stoppage in Bucks question denied by House of Commons https://t.co/efsRAkRurh
2316,"No matter what the ruling on this #ColneValley injunction extension case on Thursday, @HS2ltd and @transportgovuk surely have no choice but to drop the case due to be heard at Uxbridge Magistrates Court, as they've destroyed themselves. #StopHS2 #HS2 https://t.co/ee8XqIzx5r"
2317,“My understanding of regional attitudes were formed long ago”\n“others have come to similar conclusions.”\nBoth of these are quasi 'appeals to Authority' - fallacious #HS2 https://t.co/apCL4Ugj7k
2319,"For any viewers who have just tuned in, Mr Paul Bigland is against Brexit but he is for #HS2 . Possessed by the 'Curse of HS2', his mind, such as it was, has been destroyed by the conflict caused in trying to compare one position with another in Manichean terms. https://t.co/ZZKDBe8VAm"
2321,If it wasn't for #HS2 I'd never have heard of a tiny provincial twitter pest called Jim. https://t.co/5EXzgK7epw
2322,#HS2\n\nWhere do they get the 92bn benefits from when the latest calculations show 86 bn in July 2017 and falling? https://t.co/omBleGmHMn
2323,Bucks County Council leader Martin Tett writes letter to Chris Grayling in a bid to stall HS2 Works https://t.co/R8Y7hD9ph7 #HS2
2324,Cheryl Gillan's request for HS2 work stoppage in Bucks question denied by House of Commons https://t.co/jwr6vOr5IX #HS2
2327,#hs2\n\nA very good question that never gets answered\n\nWhy all the short trains? | beleben https://t.co/79o1p9HEjp
2328,"""If the government is going to ditch #HS2 they will have to make a decision in the very near future or be stuck with at least part of it"". https://t.co/QBCWmgnJuO"
2329,Reminder that #NorthernPowerhouse Councils are having to fund Billions in additional taxation to pay for #hs2 connectivity......the majority of its benefits go to London.....who strangely aren’t being asked to fund any of their connectivity!  https://t.co/rBjdmqx7kC
2330,No self respecting footie fan would turn up on #HS2. And wealthier fans will drive their Porsches down. https://t.co/fOr0IA65Q3
2331,Forget #HS2 and invest in railways that people of Yorkshire deserve - Yorkshire Post letters https://t.co/uyQf7CgOLT
2332,Environmental protesters barred from #HS2 site in west London https://t.co/CyzLNC3tGt
2333,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy \nPetition: With ‘notice to proceed’ delayed again, halt all HS2 enabling work immediately. https://t.co/NV92zWxRey https://t.co/cAy3edjRnW"
2334,"Economics Affairs Committee report on #HighSpeed2 ""We dont believe Gov has shown #HS2 best way of stimulating growth...evidence &amp; experience ...suggest London as biggest beneficiary... Business travellers forecast most gain...many taxpayers derive no benefit"" #evidencebasedpolicy https://t.co/gxX057QHp4"
2337,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy \nPetition: With ‘notice to proceed’ delayed again, halt all HS2 enabling work immediately. https://t.co/NV92zWxRey https://t.co/9Xm4Iug9SO"
2339,"There is much concern at the moment that our democracy is being harmed by unaccountability and lack of transparency. As @DavidDavisMP speaks at an event against the #HS2 rail line, I have a polite question for him. I look forward to hearing from him https://t.co/z23l533IUe"
2341,#hs2\n\nArguments rage in war of words surrounding HS2 contractors and IR35 | Recruiter https://t.co/VfzMnDHTDa
2342,So it appears that 98% of #HS2 contractors deemed inside #IR35 according to the latest reports... https://t.co/xnWMEF8e8G
2345,The truth behind #HS2 Paul's misogynistic attitude towards the Laydees pops out https://t.co/RhwHtfsC9x
2346,"Yorkshire Councils have been presented a viable, faster,cheaper and less damaging alternative to #HS2 designed in Yorkshire and supported by many local community groups. When HS2 is scrapped this should be assessed as an alternative that works for the North &amp; @Transport4North https://t.co/BSTSDkK5Jy"
2347,#hs2\n\nWhy isn’t ‘the north’ getting behind the Lords report calling for spend to be focused on the north?\n\nHave political and business leaders been told its Hs2 or nothing?\n\nSpecial report: Is it the end of the HS2 line? | Express &amp; Star https://t.co/C9aDw10vSv
2348,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy \nPetition: With ‘notice to proceed’ delayed again, halt all HS2 enabling work immediately. https://t.co/NV92zWxRey https://t.co/IVT0mhgCrP"
2350,#HS2 Contractors Abandon #SteepleClaydon Following Direct Action From Residents  https://t.co/2PQLgFY9c2 #StopHS2 #Bucks https://t.co/sOwzNt2C8J
2351,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy \nPetition: With ‘notice to proceed’ delayed again, halt all HS2 enabling work immediately. https://t.co/NV92zWxRey https://t.co/YI9ZBrFofB"
